"Rank","Player","G","ATT","YDS","Y/ATT","YBCON","YBCON/ATT","YACON","YACON/ATT","BRKTKL","TK LOSS","TK LOSS YDS","LNG TD","10+ YDS","20+ YDS","30+ YDS","40+ YDS","50+ YDS","LNG","REC","TGT","RZ TGT","YACON"
"52","Jonathan Williams (WAS)","1","9","30","3.3","8","0.9","22","2.4","0","1","-1","0","1","0","0","0","0","12","3","5","0","0"
"53","Corey Clement (ARI)","1","7","32","4.6","28","4.0","4","0.6","0","0","0","0","1","0","0","0","0","12","0","1","0","0"
"54","Julius Chestnut (TEN)","1","4","-1","-0.3","-2","-0.5","1","0.3","0","2","-3","0","0","0","0","0","0","1","1","1","0","9"
"55","Brandon Bolden (LV)","1","8","32","4.0","20","2.5","12","1.5","0","0","0","0","1","0","0","0","0","10","0","0","0","0"
"56","Khalil Herbert (CHI)","1","5","31","6.2","13","2.6","18","3.6","0","0","0","0","1","0","0","0","0","15","0","0","0","0"
"57","Jonathan Ward (TEN)","1","4","26","6.5","17","4.3","9","2.3","0","1","-3","0","2","0","0","0","0","12","1","1","1","0"
"58","Larry Rountree III (FA)","1","10","15","1.5","5","0.5","10","1.0","0","2","-5","0","0","0","0","0","0","5","1","1","0","3"
"59","Dare Ogunbowale (HOU)","1","7","21","3.0","17","2.4","4","0.6","0","1","-1","0","0","0","0","0","0","9","2","3","1","0"
"60","Eno Benjamin (NO)","1","2","10","5.0","7","3.5","3","1.5","0","0","0","0","0","0","0","0","0","8","1","1","0","2"
"61","James Cook (BUF)","1","2","18","9.0","0","0.0","0","0.0","0","0","0","0","1","0","0","0","0","11","0","0","0","0"
"62","Kenneth Gainwell (PHI)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","2","2","0","4"
"63","Joe Mixon (CIN)","1","2","12","6.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","7","0","0","0","0"
"64","Patrick Taylor Jr. (GB)","1","5","10","2.0","4","0.8","6","1.2","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"65","Deon Jackson (NYG)","1","3","10","3.3","6","2.0","4","1.3","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"66","Rex Burkhead (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","3","5","1","0"
"67","Gary Brightwell (NYG)","1","5","9","1.8","6","1.2","3","0.6","0","1","-2","0","0","0","0","0","0","6","0","0","0","0"
"68","Jerome Ford (CLE)","1","5","9","1.8","0","0.0","9","1.8","0","1","-4","0","0","0","0","0","0","9","0","0","0","0"
"69","Kyle Juszczyk (SF)","1","1","9","9.0","1","1.0","8","8.0","0","0","0","0","0","0","0","0","0","9","0","0","0","0"
"70","Salvon Ahmed (MIA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"71","Reggie Gilliam (BUF)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","1","0"
"72","Godwin Igwebuike (PIT)","1","3","4","1.3","0","0.0","0","0.0","0","1","-3","0","0","0","0","0","0","4","1","1","0","0"
"73","Kyren Williams (LAR)","1","2","6","3.0","3","1.5","3","1.5","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"74","Adam Prentice (NO)","1","1","2","2.0","0","0.0","2","2.0","0","0","0","0","0","0","0","0","0","2","1","1","0","2"
"75","Boston Scott (PHI)","1","2","6","3.0","4","2.0","2","1.0","0","1","-2","0","0","0","0","0","0","8","0","1","0","0"
"76","Michael Carter (ARI)","1","1","2","2.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","2","2","3","1","0"
"77","Tyrion Davis-Price (SF)","1","1","5","5.0","2","2.0","3","3.0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"78","Ronald Jones II (FA)","1","1","3","3.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"79","Derek Watt (FA)","1","1","3","3.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"80","Devin Singletary (HOU)","1","1","3","3.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"81","Gus Edwards (BAL)","1","3","2","0.7","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"82","Jake Funk (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","Ke'Shawn Vaughn (NE)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","Chris Evans (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","Keith Smith (ATL)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","Myles Gaskin (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Trey Sermon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Spencer Brown (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","Anthony McFarland Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","J.J. Taylor (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","La'Mical Perine (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","Darrynton Evans (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","Jashaun Corbin (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","Trayveon Williams (CIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Isaiah Spiller (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Bryant Koback (SEA)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Brittain Brown (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Ronnie Rivers (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Keaontay Ingram (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Kevin Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Jaret Patterson (LAC)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","Ty Chandler (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","Kene Nwangwu (MIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Khari Blasingame (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Nyheim Hines (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","Travis Homer (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","Alec Ingold (MIA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"108","Qadree Ollison (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","Justice Hill (BAL)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Trenton Cannon (FA)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Rashaad Penny (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Patrick Ricard (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","Tony Pollard (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","Samaje Perine (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","C.J. Ham (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Kenyan Drake (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","Derrick Henry (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","Michael Burton (DEN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","Ameer Abdullah (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","Melvin Gordon III (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","Jakob Johnson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","D'Ernest Johnson (JAC)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","Pierre Strong Jr. (CLE)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","Avery Williams (ATL)","1","1","-2","-2.0","0","0.0","0","0.0","0","1","-2","0","0","0","0","0","0","0","1","1","1","0"
"125","Kareem Hunt (CLE)","1","2","0","0.0","-1","-0.5","1","0.5","0","1","-4","0","0","0","0","0","0","4","1","1","0","0"
"126","Raheem Blackshear (CAR)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"127","Zamir White (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","Tony Jones Jr. (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","Craig Reynolds (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Marlon Mack (ARI)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","Dwayne Washington (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Trestan Ebner (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","Jonathan Taylor (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Breece Hall (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","Dameon Pierce (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","Elijah Mitchell (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Javonte Williams (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","Demetric Felton Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Jermar Jefferson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Rico Dowdle (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","James Robinson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Antonio Gibson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","Clyde Edwards-Helaire (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Tyler Badie (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
""
""
