"Rank","Player","G","ATT","YDS","Y/ATT","YBCON","YBCON/ATT","YACON","YACON/ATT","BRKTKL","TK LOSS","TK LOSS YDS","LNG TD","10+ YDS","20+ YDS","30+ YDS","40+ YDS","50+ YDS","LNG","REC","TGT","RZ TGT","YACON"
"40","Kyren Williams (LAR)","1","1","9","9.0","7","7.0","2","2.0","0","0","0","0","0","0","0","0","0","9","3","3","0","8"
"41","Malik Davis (DAL)","1","5","38","7.6","26","5.2","12","2.4","0","0","0","0","2","0","0","0","0","17","0","0","0","0"
"42","Ameer Abdullah (LV)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","4","4","2","6"
"43","Caleb Huntley (FA)","1","5","32","6.4","31","6.2","1","0.2","0","1","-1","0","2","0","0","0","0","15","0","0","0","0"
"44","Raheem Blackshear (CAR)","1","6","32","5.3","16","2.7","16","2.7","1","0","0","0","1","0","0","0","0","12","0","0","0","0"
"45","Rex Burkhead (FA)","1","1","2","2.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","2","2","2","0","0"
"46","Justin Jackson (FA)","1","4","14","3.5","11","2.8","3","0.8","0","0","0","0","0","0","0","0","0","9","2","3","1","0"
"47","Avery Williams (ATL)","1","4","25","6.3","22","5.5","3","0.8","0","1","-1","0","1","0","0","0","0","12","0","0","0","0"
"48","James Cook (BUF)","1","5","22","4.4","8","1.6","14","2.8","0","1","-1","0","0","0","0","0","0","8","0","0","0","0"
"49","Cam Akers (MIN)","1","6","22","3.7","9","1.5","13","2.2","0","1","-3","0","1","0","0","0","0","10","0","1","0","0"
"50","Matt Breida (NYG)","1","6","20","3.3","18","3.0","2","0.3","0","1","-1","0","0","0","0","0","0","9","0","0","0","0"
"51","Cordarrelle Patterson (ATL)","1","5","18","3.6","9","1.8","9","1.8","0","0","0","0","0","0","0","0","0","9","1","1","1","0"
"52","Alexander Mattison (MIN)","1","3","11","3.7","3","1.0","8","2.7","0","1","-5","0","0","0","0","0","0","9","1","1","1","0"
"53","Kareem Hunt (CLE)","1","6","9","1.5","2","0.3","7","1.2","0","2","-2","0","0","0","0","0","0","7","1","1","0","5"
"54","Jordan Wilkins (FA)","1","3","18","6.0","8","2.7","10","3.3","0","0","0","0","0","0","0","0","0","9","0","0","0","0"
"55","Chuba Hubbard (CAR)","1","5","14","2.8","12","2.4","2","0.4","0","1","-2","0","0","0","0","0","0","5","0","0","0","0"
"56","Dare Ogunbowale (HOU)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","3"
"57","Ke'Shawn Vaughn (NE)","1","2","2","1.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","2","1","1","0","0"
"58","Kenneth Gainwell (PHI)","1","1","7","7.0","2","2.0","5","5.0","0","0","0","0","0","0","0","0","0","7","1","2","0","1"
"59","Salvon Ahmed (MIA)","1","3","11","3.7","4","1.3","7","2.3","0","0","0","0","0","0","0","0","0","7","0","0","0","0"
"60","Nyheim Hines (BUF)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","6"
"61","Chase Edmonds (TB)","1","2","9","4.5","3","1.5","6","3.0","0","1","-1","0","1","0","0","0","0","10","1","2","0","0"
"62","Dontrell Hilliard (FA)","1","1","2","2.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","2","1","2","0","4"
"63","Derek Watt (FA)","1","2","5","2.5","2","1.0","3","1.5","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"64","Keaontay Ingram (KC)","1","1","5","5.0","4","4.0","1","1.0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"65","Boston Scott (PHI)","1","1","5","5.0","3","3.0","2","2.0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"66","Zack Moss (IND)","1","1","4","4.0","3","3.0","1","1.0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"67","Duke Johnson Jr. (FA)","1","2","4","2.0","1","0.5","3","1.5","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"68","JaMycal Hasty (NE)","1","1","4","4.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","4","1","2","0","0"
"69","Isaiah Spiller (LAC)","1","4","3","0.8","1","0.3","2","0.5","0","2","-2","0","0","0","0","0","0","4","0","0","0","0"
"70","Tyler Allgeier (ATL)","1","8","20","2.5","7","0.9","13","1.6","1","1","-2","0","0","0","0","0","0","6","3","3","0","0"
"71","Sony Michel (FA)","1","1","2","2.0","1","1.0","1","1.0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"72","Jordan Howard (FA)","1","1","1","1.0","0","0.0","1","1.0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"73","Zander Horvath (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"74","Patrick Taylor Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","Myles Gaskin (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","Zonovan Knight (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","Bryant Koback (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","Jake Funk (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"79","Julius Chestnut (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80","Jashaun Corbin (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81","Trey Sermon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","Godwin Igwebuike (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","Keith Smith (ATL)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","Chris Evans (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","Jaret Patterson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","J.K. Dobbins (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Snoop Conner (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Anthony McFarland Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","Sandro Platzgummer (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","Spencer Brown (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","J.J. Taylor (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","Khari Blasingame (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","Trayveon Williams (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","Gus Edwards (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Ronnie Rivers (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Larry Rountree III (FA)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Darrynton Evans (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Corey Clement (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Kevin Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Brittain Brown (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Royce Freeman (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","Ty Chandler (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","La'Mical Perine (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Kene Nwangwu (MIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Pierre Strong Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","Rashaad Penny (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","Clyde Edwards-Helaire (KC)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"108","Jakob Johnson (LV)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","Travis Homer (CHI)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Benny Snell Jr. (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Qadree Ollison (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Zamir White (LV)","1","2","-1","-0.5","-2","-1.0","1","0.5","0","1","-2","0","0","0","0","0","0","1","0","0","0","0"
"113","Michael Burton (DEN)","1","1","-1","-1.0","0","0.0","0","0.0","0","1","-1","0","0","0","0","0","0","0","0","0","0","0"
"114","D'Ernest Johnson (JAC)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","2"
"115","Justice Hill (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Damien Harris (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","Samaje Perine (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","Patrick Ricard (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","Joshua Kelley (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","Joe Mixon (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","Kenyan Drake (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","Jonathan Williams (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","Ezekiel Elliott (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","Kyle Juszczyk (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","Brandon Bolden (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","Eno Benjamin (NO)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","James Robinson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","DeeJay Dallas (SEA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","Adam Prentice (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Tyrion Davis-Price (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","Deon Jackson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","Tony Jones Jr. (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Craig Reynolds (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","Ty Johnson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","Marlon Mack (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Dwayne Washington (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","Hassan Haskins (TEN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Gary Brightwell (NYG)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Breece Hall (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Jordan Mason (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Jerome Ford (CLE)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","Javonte Williams (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Michael Carter (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Rhamondre Stevenson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","Demetric Felton Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","Jermar Jefferson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","Jonathan Ward (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","Rico Dowdle (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","Tyler Badie (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
""
""
