"Rank","Player","G","ATT","YDS","Y/ATT","YBCON","YBCON/ATT","YACON","YACON/ATT","BRKTKL","TK LOSS","TK LOSS YDS","LNG TD","10+ YDS","20+ YDS","30+ YDS","40+ YDS","50+ YDS","LNG","REC","TGT","RZ TGT","YACON"
"41","Rhamondre Stevenson (NE)","1","9","47","5.2","24","2.7","23","2.6","0","0","0","0","0","0","0","0","0","8","1","2","0","0"
"42","Michael Carter (ARI)","1","7","23","3.3","15","2.1","8","1.1","0","1","-2","0","0","0","0","0","0","8","5","5","0","5"
"43","Ezekiel Elliott (NE)","1","15","53","3.5","40","2.7","13","0.9","0","1","-5","0","1","0","0","0","0","11","1","2","0","0"
"44","Travis Homer (CHI)","1","2","9","4.5","6","3.0","3","1.5","0","0","0","0","0","0","0","0","0","5","4","4","0","1"
"45","Khalil Herbert (CHI)","1","4","38","9.5","33","8.3","5","1.3","0","0","0","0","1","1","0","0","0","27","1","1","0","1"
"46","Mark Ingram II (FA)","1","10","58","5.8","47","4.7","11","1.1","1","0","0","0","2","0","0","0","0","12","2","2","1","1"
"47","Cordarrelle Patterson (ATL)","1","10","41","4.1","9","0.9","32","3.2","0","0","0","0","1","0","0","0","0","11","0","1","0","0"
"48","Chase Edmonds (TB)","1","5","33","6.6","27","5.4","6","1.2","0","1","-4","0","1","1","0","0","0","28","1","3","0","2"
"49","Hassan Haskins (TEN)","1","9","37","4.1","13","1.4","24","2.7","0","0","0","0","0","0","0","0","0","9","1","1","0","0"
"50","Nyheim Hines (BUF)","1","1","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","4","5","0","9"
"51","Dalvin Cook (NYJ)","1","6","17","2.8","10","1.7","7","1.2","0","1","-1","0","0","0","0","0","0","6","4","6","0","0"
"52","Tyrion Davis-Price (SF)","1","14","33","2.4","9","0.6","24","1.7","1","4","-12","0","1","1","0","0","0","20","0","0","0","0"
"53","Tyler Allgeier (ATL)","1","10","30","3.0","14","1.4","16","1.6","0","0","0","0","0","0","0","0","0","9","0","0","0","0"
"54","Craig Reynolds (DET)","1","3","16","5.3","11","3.7","5","1.7","0","0","0","0","1","0","0","0","0","11","1","1","0","2"
"55","Joshua Kelley (LAC)","1","4","22","5.5","8","2.0","14","3.5","1","0","0","0","0","0","0","0","0","8","1","2","0","1"
"56","Ameer Abdullah (LV)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","3"
"57","Devin Singletary (HOU)","1","6","19","3.2","11","1.8","8","1.3","1","1","-5","0","1","0","0","0","0","16","2","3","1","0"
"58","Boston Scott (PHI)","1","4","19","4.8","16","4.0","3","0.8","0","1","-1","0","1","0","0","0","0","16","1","1","0","0"
"59","Tony Jones Jr. (ARI)","1","2","8","4.0","6","3.0","2","1.0","0","0","0","0","0","0","0","0","0","6","2","2","1","0"
"60","Sony Michel (FA)","1","4","13","3.3","8","2.0","5","1.3","0","0","0","0","0","0","0","0","0","7","1","1","0","0"
"61","Kenneth Gainwell (PHI)","1","2","7","3.5","3","1.5","4","2.0","0","0","0","0","0","0","0","0","0","4","1","2","0","4"
"62","Dwayne Washington (DEN)","1","4","18","4.5","9","2.3","9","2.3","1","0","0","0","0","0","0","0","0","8","0","0","0","0"
"63","Zack Moss (IND)","1","3","17","5.7","3","1.0","14","4.7","0","0","0","0","1","0","0","0","0","17","0","1","0","0"
"64","Justice Hill (BAL)","1","3","16","5.3","11","3.7","5","1.7","0","1","-2","0","1","0","0","0","0","13","0","0","0","0"
"65","Alec Ingold (MIA)","1","1","1","1.0","0","0.0","1","1.0","0","0","0","0","0","0","0","0","0","1","2","2","0","2"
"66","Rashaad Penny (PHI)","1","6","15","2.5","9","1.5","6","1.0","0","1","-2","0","0","0","0","0","0","6","0","0","0","0"
"67","Kenneth Walker III (SEA)","1","4","10","2.5","4","1.0","6","1.5","1","2","-3","0","0","0","0","0","0","8","2","3","0","2"
"68","Jaylen Warren (PIT)","1","4","15","3.8","13","3.3","2","0.5","0","0","0","0","0","0","0","0","0","6","1","1","0","0"
"69","Alexander Mattison (MIN)","1","2","8","4.0","2","1.0","6","3.0","0","0","0","0","0","0","0","0","0","5","3","5","2","2"
"70","Gary Brightwell (NYG)","1","1","14","14.0","5","5.0","9","9.0","0","0","0","0","1","0","0","0","0","14","0","0","0","0"
"71","Samaje Perine (DEN)","1","1","2","2.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","2","1","1","0","0"
"72","Rex Burkhead (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","2","3","0","0"
"73","D'Onta Foreman (CHI)","1","2","9","4.5","3","1.5","6","3.0","0","0","0","0","0","0","0","0","0","7","0","0","0","0"
"74","Kenyan Drake (GB)","1","6","8","1.3","4","0.7","4","0.7","0","2","-2","0","0","0","0","0","0","6","0","0","0","0"
"75","Michael Burton (DEN)","1","1","6","6.0","4","4.0","2","2.0","0","0","0","0","0","0","0","0","0","6","1","1","0","0"
"76","Avery Williams (ATL)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","2"
"77","Isiah Pacheco (KC)","1","2","6","3.0","3","1.5","3","1.5","0","0","0","0","0","0","0","0","0","6","0","0","0","0"
"78","Patrick Ricard (BAL)","1","1","5","5.0","1","1.0","4","4.0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"79","Ty Johnson (BUF)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","3","0","0"
"80","Mike Davis (FA)","1","5","4","0.8","1","0.2","3","0.6","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"81","Caleb Huntley (FA)","1","1","3","3.0","1","1.0","2","2.0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"82","Derek Watt (FA)","1","1","2","2.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"83","Zamir White (LV)","1","1","2","2.0","0","0.0","2","2.0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"84","Adam Prentice (NO)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"85","Rachaad White (TB)","1","2","1","0.5","0","0.0","1","0.5","0","1","-1","0","0","0","0","0","0","2","0","2","1","0"
"86","Gus Edwards (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Keaontay Ingram (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Trayveon Williams (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","Ronnie Rivers (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","Raheem Blackshear (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","Kevin Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","Ty Chandler (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","Salvon Ahmed (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","Isaiah Spiller (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Brian Robinson Jr. (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Darrynton Evans (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Spencer Brown (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Corey Clement (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Jashaun Corbin (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Anthony McFarland Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Snoop Conner (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","Royce Freeman (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","Brittain Brown (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Zonovan Knight (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Bryant Koback (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","Julius Chestnut (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","Malik Davis (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","Kyren Williams (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","Godwin Igwebuike (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Jaret Patterson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","J.J. Taylor (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","La'Mical Perine (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","Kene Nwangwu (MIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","Myles Gaskin (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","Elijah Mitchell (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Jermar Jefferson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","Jonathan Ward (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","Rico Dowdle (DAL)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","D'Ernest Johnson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","Jakob Johnson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","Jordan Mason (SF)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","Alvin Kamara (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","C.J. Ham (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","Jonathan Williams (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","Brandon Bolden (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","Jerome Ford (CLE)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","Taiwan Jones (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","Khari Blasingame (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","Jake Funk (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Patrick Taylor Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","Trey Sermon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Ke'Shawn Vaughn (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","Keith Smith (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Chris Evans (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","JaMycal Hasty (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","J.K. Dobbins (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Pierre Strong Jr. (CLE)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","Trestan Ebner (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Justin Jackson (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Dare Ogunbowale (HOU)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Marlon Mack (ARI)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Brandin Bryant (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","Latavius Murray (BUF)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Giovani Bernard (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Demetric Felton Jr. (CIN)","1","1","-4","-4.0","0","0.0","0","0.0","0","1","-4","0","0","0","0","0","0","0","1","1","0","1"
"146","Deon Jackson (NYG)","1","2","-3","-1.5","-4","-2.0","1","0.5","0","1","-4","0","0","0","0","0","0","1","0","0","0","0"
"147","Matt Breida (NYG)","1","1","-4","-4.0","0","0.0","0","0.0","0","1","-4","0","0","0","0","0","0","0","0","1","0","0"
"148","DeeJay Dallas (SEA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","Chuba Hubbard (CAR)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","Tyler Badie (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
""
""
