"Rank","Player","G","ATT","YDS","Y/ATT","YBCON","YBCON/ATT","YACON","YACON/ATT","BRKTKL","TK LOSS","TK LOSS YDS","LNG TD","10+ YDS","20+ YDS","30+ YDS","40+ YDS","50+ YDS","LNG","REC","TGT","RZ TGT","YACON"
"39","Isiah Pacheco (KC)","1","11","63","5.7","35","3.2","28","2.5","1","0","0","0","0","0","0","0","0","9","0","0","0","0"
"40","Antonio Gibson (WAS)","1","13","49","3.8","24","1.8","25","1.9","1","1","-2","0","1","0","0","0","0","11","3","3","0","8"
"41","Justice Hill (BAL)","1","8","45","5.6","15","1.9","30","3.8","2","0","0","0","3","0","0","0","0","14","2","2","0","3"
"42","J.D. McKissic (FA)","1","8","40","5.0","27","3.4","13","1.6","1","2","-3","0","1","1","1","0","0","33","3","4","0","1"
"43","Jonathan Williams (WAS)","1","5","48","9.6","20","4.0","28","5.6","1","0","0","0","2","1","0","0","0","23","0","0","0","0"
"44","Eno Benjamin (NO)","1","5","36","7.2","32","6.4","4","0.8","0","0","0","0","1","0","0","0","0","15","1","1","0","0"
"45","Kyle Juszczyk (SF)","1","1","9","9.0","7","7.0","2","2.0","0","0","0","0","0","0","0","0","0","9","1","1","0","3"
"46","Mark Ingram II (FA)","1","10","30","3.0","11","1.1","19","1.9","2","1","-4","0","0","0","0","0","0","8","3","3","1","4"
"47","Craig Reynolds (DET)","1","2","30","15.0","23","11.5","7","3.5","0","0","0","0","1","1","0","0","0","21","1","1","0","0"
"48","Darrell Henderson Jr. (FA)","1","7","27","3.9","13","1.9","14","2.0","0","0","0","0","0","0","0","0","0","7","3","4","0","6"
"49","Travis Etienne Jr. (JAC)","1","8","32","4.0","17","2.1","15","1.9","0","1","-1","0","1","0","0","0","0","11","0","1","0","0"
"50","Mike Boone (FA)","1","3","20","6.7","6","2.0","14","4.7","2","0","0","0","1","0","0","0","0","13","1","3","0","2"
"51","James Robinson (NO)","1","8","29","3.6","22","2.8","7","0.9","0","2","-3","0","0","0","0","0","0","9","0","0","0","0"
"52","Michael Carter (ARI)","1","9","15","1.7","0","0.0","0","0.0","0","1","-4","0","0","0","0","0","0","5","2","3","0","0"
"53","Sony Michel (FA)","1","6","11","1.8","2","0.3","9","1.5","1","0","0","0","0","0","0","0","0","4","3","3","0","0"
"54","Javonte Williams (DEN)","1","10","28","2.8","2","0.2","26","2.6","0","3","-6","0","1","0","0","0","0","13","1","1","1","0"
"55","Zamir White (LV)","1","2","24","12.0","16","8.0","8","4.0","0","0","0","0","1","1","0","0","0","22","0","0","0","0"
"56","Kenneth Walker III (SEA)","1","8","29","3.6","15","1.9","14","1.8","0","1","-2","0","1","0","0","0","0","13","1","1","0","0"
"57","Jonathan Taylor (IND)","1","20","42","2.1","15","0.8","27","1.4","3","3","-5","0","2","0","0","0","0","11","1","3","1","0"
"58","Jaylen Warren (PIT)","1","3","18","6.0","15","5.0","3","1.0","0","0","0","0","1","0","0","0","0","14","1","1","0","0"
"59","JaMycal Hasty (NE)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","2","2","0","8"
"60","Avery Williams (ATL)","1","1","21","21.0","0","0.0","0","0.0","0","0","0","0","1","1","0","0","0","21","0","0","0","0"
"61","Patrick Ricard (BAL)","1","1","3","3.0","1","1.0","2","2.0","0","0","0","0","0","0","0","0","0","3","3","3","0","8"
"62","Darrel Williams (FA)","1","4","19","4.8","16","4.0","3","0.8","0","0","0","0","1","0","0","0","0","13","0","1","0","0"
"63","Trey Sermon (IND)","1","2","19","9.5","10","5.0","9","4.5","0","0","0","0","1","0","0","0","0","14","0","0","0","0"
"64","Matt Breida (NYG)","1","3","18","6.0","15","5.0","3","1.0","0","0","0","0","1","0","0","0","0","13","0","0","0","0"
"65","Dontrell Hilliard (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","4","4","0","1"
"66","Joshua Kelley (LAC)","1","4","15","3.8","8","2.0","7","1.8","1","1","-1","0","0","0","0","0","0","6","0","2","0","0"
"67","Cam Akers (MIN)","1","8","13","1.6","1","0.1","12","1.5","0","2","-5","0","0","0","0","0","0","6","0","1","0","0"
"68","Tony Pollard (DAL)","1","8","6","0.8","-4","-0.5","10","1.3","1","4","-14","0","0","0","0","0","0","9","1","3","1","1"
"69","Trestan Ebner (FA)","1","6","20","3.3","13","2.2","7","1.2","1","2","-3","0","1","0","0","0","0","11","2","3","0","0"
"70","Zack Moss (IND)","1","3","6","2.0","1","0.3","5","1.7","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"71","Nyheim Hines (BUF)","1","1","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","2","2","0","0"
"72","D'Onta Foreman (CHI)","1","1","2","2.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"73","Jaret Patterson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"74","Zonovan Knight (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","Keaontay Ingram (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","Snoop Conner (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","Kevin Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","Raheem Blackshear (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"79","Brian Robinson Jr. (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80","Ty Chandler (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81","Ke'Shawn Vaughn (NE)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","Bryant Koback (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","Julius Chestnut (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","Patrick Taylor Jr. (GB)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","Godwin Igwebuike (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","Myles Gaskin (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Jake Funk (BAL)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Jashaun Corbin (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","La'Mical Perine (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","Keith Smith (ATL)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"91","Kyren Williams (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","Corey Clement (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","Brittain Brown (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","J.J. Taylor (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Ronnie Rivers (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Malik Davis (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Spencer Brown (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Salvon Ahmed (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Royce Freeman (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Trayveon Williams (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Isaiah Spiller (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","Anthony McFarland Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","Gus Edwards (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Darrynton Evans (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Kene Nwangwu (MIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","Kenjon Barner (FA)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","DeeJay Dallas (SEA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","D'Andre Swift (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","D'Ernest Johnson (JAC)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Jakob Johnson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Travis Homer (CHI)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Benny Snell Jr. (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","Alec Ingold (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","David Montgomery (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","Boston Scott (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Samaje Perine (DEN)","1","1","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"117","Chuba Hubbard (CAR)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","Alvin Kamara (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","C.J. Ham (MIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"120","Kenyan Drake (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","Michael Burton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","Ameer Abdullah (LV)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","Melvin Gordon III (BAL)","1","3","8","2.7","3","1.0","5","1.7","0","0","0","0","0","0","0","0","0","7","0","1","0","0"
"124","Jerick McKinnon (KC)","1","2","-1","-0.5","0","0.0","0","0.0","0","1","-1","0","0","0","0","0","0","0","1","1","1","0"
"125","Brandon Bolden (LV)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"126","Rico Dowdle (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","Jonathan Ward (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","Chris Evans (CIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"129","Marlon Mack (ARI)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Khari Blasingame (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","Pierre Strong Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Hassan Haskins (TEN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","Adam Prentice (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Tyrion Davis-Price (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","Deon Jackson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Tony Jones Jr. (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","Ty Johnson (BUF)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Dare Ogunbowale (HOU)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Brandin Bryant (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Jermar Jefferson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Dwayne Washington (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","Zander Horvath (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"144","Gary Brightwell (NYG)","1","1","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Jordan Mason (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","James Cook (BUF)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"147","Jerome Ford (CLE)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","Elijah Mitchell (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","Demetric Felton Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","Tyler Badie (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
""
""
