"Rank","Player","G","ATT","YDS","Y/ATT","YBCON","YBCON/ATT","YACON","YACON/ATT","BRKTKL","TK LOSS","TK LOSS YDS","LNG TD","10+ YDS","20+ YDS","30+ YDS","40+ YDS","50+ YDS","LNG","REC","TGT","RZ TGT","YACON"
"52","D'Andre Swift (PHI)","1","4","12","3.0","8","2.0","4","1.0","0","0","0","0","0","0","0","0","0","4","1","5","2","0"
"53","David Johnson (FA)","1","7","16","2.3","6","0.9","10","1.4","0","0","0","0","0","0","0","0","0","4","1","1","0","1"
"54","Marlon Mack (ARI)","1","4","22","5.5","18","4.5","4","1.0","1","0","0","0","0","0","0","0","0","7","0","1","0","0"
"55","Kareem Hunt (CLE)","1","7","8","1.1","-1","-0.1","9","1.3","0","2","-4","0","0","0","0","0","0","4","3","3","0","13"
"56","Samaje Perine (DEN)","1","4","3","0.8","0","0.0","0","0.0","0","1","-4","0","0","0","0","0","0","3","3","4","0","0"
"57","JaMycal Hasty (NE)","1","3","10","3.3","5","1.7","5","1.7","0","1","-2","0","0","0","0","0","0","6","1","3","0","0"
"58","Malcolm Brown (FA)","1","2","19","9.5","8","4.0","11","5.5","1","0","0","0","1","0","0","0","0","17","1","1","0","1"
"59","Kyren Williams (LAR)","1","6","18","3.0","13","2.2","5","0.8","0","1","-2","0","0","0","0","0","0","7","1","1","0","2"
"60","Alexander Mattison (MIN)","1","4","17","4.3","11","2.8","6","1.5","0","0","0","0","1","0","0","0","0","13","0","0","0","0"
"61","Patrick Taylor Jr. (GB)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"62","Hassan Haskins (TEN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","2","2","0","2"
"63","Jamaal Williams (NO)","1","7","11","1.6","4","0.6","7","1.0","0","1","-4","0","0","0","0","0","0","4","2","2","1","0"
"64","Zonovan Knight (DET)","1","6","-2","-0.3","0","0.0","0","0.0","0","3","-12","0","0","0","0","0","0","4","1","1","0","0"
"65","Rhamondre Stevenson (NE)","1","13","30","2.3","25","1.9","5","0.4","0","2","-5","0","0","0","0","0","0","7","2","5","0","0"
"66","Reggie Gilliam (BUF)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","2"
"67","Nyheim Hines (BUF)","1","1","2","2.0","1","1.0","1","1.0","0","0","0","0","0","0","0","0","0","2","1","2","0","5"
"68","Pierre Strong Jr. (CLE)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","2","2","0","0"
"69","Matt Breida (NYG)","1","2","9","4.5","5","2.5","4","2.0","0","0","0","0","0","0","0","0","0","6","0","0","0","0"
"70","Deon Jackson (NYG)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","3","3","0","3"
"71","Rex Burkhead (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","2","2","2","1"
"72","Ty Johnson (BUF)","1","2","7","3.5","5","2.5","2","1.0","0","0","0","0","0","0","0","0","0","6","0","0","0","0"
"73","Ke'Shawn Vaughn (NE)","1","1","6","6.0","5","5.0","1","1.0","0","0","0","0","0","0","0","0","0","6","0","0","0","0"
"74","Snoop Conner (JAC)","1","2","5","2.5","2","1.0","3","1.5","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"75","C.J. Ham (MIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"76","Adam Prentice (NO)","1","2","5","2.5","3","1.5","2","1.0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"77","Jordan Wilkins (FA)","1","1","4","4.0","2","2.0","2","2.0","0","0","0","0","0","0","0","0","0","4","0","1","0","0"
"78","Justice Hill (BAL)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"79","Ronald Jones II (FA)","1","1","4","4.0","1","1.0","3","3.0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"80","Kevin Harris (NE)","1","1","3","3.0","2","2.0","1","1.0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"81","Khalil Herbert (CHI)","1","6","7","1.2","1","0.2","6","1.0","0","3","-4","0","0","0","0","0","0","5","2","3","1","0"
"82","Keaontay Ingram (KC)","1","1","2","2.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"83","Gary Brightwell (NYG)","1","1","-1","-1.0","0","0.0","0","0.0","0","1","-1","0","0","0","0","0","0","0","0","0","0","0"
"84","Justin Jackson (FA)","1","1","-1","-1.0","0","0.0","0","0.0","0","1","-1","0","0","0","0","0","0","0","0","1","1","0"
"85","Jake Funk (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","Myles Gaskin (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Trey Sermon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Keith Smith (ATL)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","Ty Chandler (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","Jaret Patterson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","Godwin Igwebuike (PIT)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","Julius Chestnut (TEN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","Bryant Koback (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","Jashaun Corbin (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Darrynton Evans (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Anthony McFarland Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Brittain Brown (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Corey Clement (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Ronnie Rivers (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","J.J. Taylor (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Malik Davis (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","Spencer Brown (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","Salvon Ahmed (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Trayveon Williams (CIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Isaiah Spiller (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","La'Mical Perine (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","Kene Nwangwu (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","Chris Evans (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","Jakob Johnson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Travis Homer (CHI)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Benny Snell Jr. (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Alec Ingold (MIA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"113","Damien Harris (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","Boston Scott (PHI)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","Jonathan Taylor (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Rashaad Penny (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","Patrick Ricard (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","Kenyan Drake (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","Michael Burton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","Melvin Gordon III (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","Kyle Juszczyk (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","Brandon Bolden (LV)","1","1","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","D'Ernest Johnson (JAC)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","Clyde Edwards-Helaire (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","Khari Blasingame (CHI)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","Zamir White (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","Tony Jones Jr. (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","Craig Reynolds (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","Dwayne Washington (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Derek Watt (FA)","1","1","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","Giovani Bernard (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Taiwan Jones (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","Eno Benjamin (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Breece Hall (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","Jordan Mason (SF)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","Dameon Pierce (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Jerome Ford (CLE)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","Elijah Mitchell (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Javonte Williams (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Demetric Felton Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Jermar Jefferson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Jonathan Ward (TEN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","Rico Dowdle (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","James Robinson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Tyler Badie (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
""
""
