"Rank","Player","G","ATT","YDS","Y/ATT","YBCON","YBCON/ATT","YACON","YACON/ATT","BRKTKL","TK LOSS","TK LOSS YDS","LNG TD","10+ YDS","20+ YDS","30+ YDS","40+ YDS","50+ YDS","LNG","REC","TGT","RZ TGT","YACON"
"22","Brian Robinson Jr. (WAS)","1","12","89","7.4","53","4.4","36","3.0","1","1","-2","0","4","0","0","0","0","19","1","1","0","0"
"23","Travis Etienne Jr. (JAC)","1","19","103","5.4","90","4.7","13","0.7","0","2","-3","0","4","0","0","0","0","16","2","3","0","0"
"24","Tony Pollard (DAL)","1","19","75","3.9","53","2.8","22","1.2","2","2","-9","0","2","1","0","0","0","21","4","5","0","6"
"25","Alvin Kamara (NO)","1","21","91","4.3","43","2.0","48","2.3","0","2","-5","0","2","0","0","0","0","13","2","2","1","2"
"26","Salvon Ahmed (MIA)","1","6","43","7.2","26","4.3","17","2.8","1","0","0","11","2","0","0","0","0","11","0","0","0","0"
"27","Cam Akers (MIN)","1","12","65","5.4","23","1.9","42","3.5","0","2","-4","0","2","0","0","0","0","19","3","3","0","2"
"28","James Cook (BUF)","1","5","34","6.8","26","5.2","8","1.6","0","0","0","0","1","0","0","0","0","16","2","3","2","0"
"29","Nick Chubb (CLE)","1","21","99","4.7","49","2.3","50","2.4","0","2","-2","0","3","0","0","0","0","18","0","2","0","0"
"30","Deon Jackson (NYG)","1","13","55","4.2","23","1.8","32","2.5","0","0","0","0","1","0","0","0","0","16","1","1","1","0"
"31","Joshua Kelley (LAC)","1","10","24","2.4","18","1.8","6","0.6","0","0","0","1","0","0","0","0","0","4","1","2","0","0"
"32","Zack Moss (IND)","1","24","81","3.4","34","1.4","47","2.0","1","3","-10","0","2","0","0","0","0","11","0","1","0","0"
"33","Kenneth Walker III (SEA)","1","12","47","3.9","31","2.6","16","1.3","1","1","-2","0","1","0","0","0","0","15","4","5","0","3"
"34","Isiah Pacheco (KC)","1","15","86","5.7","77","5.1","9","0.6","0","1","-2","0","3","0","0","0","0","18","1","1","0","0"
"35","D'Andre Swift (PHI)","1","8","52","6.5","38","4.8","14","1.8","0","1","-2","0","1","0","0","0","0","16","5","9","3","0"
"36","Leonard Fournette (BUF)","1","10","44","4.4","32","3.2","12","1.2","0","0","0","0","0","0","0","0","0","8","4","4","0","13"
"37","Devin Singletary (HOU)","1","13","42","3.2","16","1.2","26","2.0","0","1","-3","0","0","0","0","0","0","8","3","4","0","1"
"38","Nyheim Hines (BUF)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","1","0"
"39","Chuba Hubbard (CAR)","1","4","10","2.5","7","1.8","3","0.8","0","0","0","0","0","0","0","0","0","3","3","3","0","40"
"40","C.J. Ham (MIN)","1","2","1","0.5","0","0.0","1","0.5","0","0","0","1","0","0","0","0","0","1","1","1","1","1"
"41","Jordan Mason (SF)","1","4","64","16.0","11","2.8","53","13.3","1","0","0","0","1","1","1","1","1","55","0","0","0","0"
"42","Royce Freeman (LAR)","1","11","51","4.6","44","4.0","7","0.6","1","0","0","0","1","0","0","0","0","11","1","1","0","0"
"43","Gus Edwards (BAL)","1","7","55","7.9","32","4.6","23","3.3","0","0","0","0","2","1","0","0","0","25","0","0","0","0"
"44","Joe Mixon (CIN)","1","11","21","1.9","11","1.0","10","0.9","0","0","0","0","0","0","0","0","0","5","5","6","1","10"
"45","Rachaad White (TB)","1","11","38","3.5","31","2.8","7","0.6","0","0","0","0","0","0","0","0","0","7","1","2","0","2"
"46","Pierre Strong Jr. (CLE)","1","4","25","6.3","20","5.0","5","1.3","0","0","0","0","1","0","0","0","0","14","3","3","0","0"
"47","Jamaal Williams (NO)","1","13","33","2.5","20","1.5","13","1.0","1","3","-4","0","1","0","0","0","0","10","0","0","0","0"
"48","Michael Carter (ARI)","1","4","15","3.8","10","2.5","5","1.3","1","0","0","0","0","0","0","0","0","6","1","1","0","0"
"49","Justin Jackson (FA)","1","6","16","2.7","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","4","1","2","0","0"
"50","Kareem Hunt (CLE)","1","4","24","6.0","18","4.5","6","1.5","0","0","0","0","0","0","0","0","0","9","1","1","0","0"
"51","Antonio Gibson (WAS)","1","5","21","4.2","15","3.0","6","1.2","0","0","0","0","1","0","0","0","0","10","2","4","0","0"
"52","Samaje Perine (DEN)","1","7","24","3.4","18","2.6","6","0.9","0","0","0","0","0","0","0","0","0","9","1","1","0","0"
"53","Zonovan Knight (DET)","1","13","23","1.8","16","1.2","7","0.5","0","3","-4","0","0","0","0","0","0","5","0","0","0","0"
"54","Kevin Harris (NE)","1","5","19","3.8","15","3.0","4","0.8","2","0","0","0","1","0","0","0","0","11","0","0","0","0"
"55","Justice Hill (BAL)","1","1","3","3.0","2","2.0","1","1.0","0","0","0","0","0","0","0","0","0","3","1","1","0","3"
"56","Rex Burkhead (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","2","4","1","0"
"57","Patrick Taylor Jr. (GB)","1","4","15","3.8","5","1.3","10","2.5","0","0","0","0","0","0","0","0","0","6","0","0","0","0"
"58","Hassan Haskins (TEN)","1","1","8","8.0","4","4.0","4","4.0","0","0","0","0","0","0","0","0","0","8","2","2","0","6"
"59","JaMycal Hasty (NE)","1","1","13","13.0","0","0.0","0","0.0","0","0","0","0","1","0","0","0","0","13","1","1","0","0"
"60","Ameer Abdullah (LV)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","2","2","0","0"
"61","Kenneth Gainwell (PHI)","1","3","5","1.7","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","3","2","2","0","3"
"62","Dare Ogunbowale (HOU)","1","8","14","1.8","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"63","Jonathan Taylor (IND)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","3"
"64","Matt Breida (NYG)","1","2","6","3.0","0","0.0","6","3.0","0","0","0","0","0","0","0","0","0","5","1","1","0","0"
"65","Travis Homer (CHI)","1","1","5","5.0","2","2.0","3","3.0","0","0","0","0","0","0","0","0","0","5","4","4","0","4"
"66","Avery Williams (ATL)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","2","2","0","0"
"67","D'Onta Foreman (CHI)","1","10","9","0.9","4","0.4","5","0.5","1","4","-5","0","0","0","0","0","0","5","0","0","0","0"
"68","Darrynton Evans (MIA)","1","2","9","4.5","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","6","0","0","0","0"
"69","Alec Ingold (MIA)","1","1","2","2.0","1","1.0","1","1.0","0","0","0","0","0","0","0","0","0","2","1","2","0","2"
"70","Miles Sanders (CAR)","1","11","42","3.8","40","3.6","2","0.2","0","1","-1","0","1","0","0","0","0","18","1","1","0","0"
"71","Kyren Williams (LAR)","1","2","7","3.5","2","1.0","5","2.5","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"72","Ronald Jones II (FA)","1","1","6","6.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","6","0","0","0","0"
"73","Demetric Felton Jr. (CIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"74","Zamir White (LV)","1","1","4","4.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"75","Snoop Conner (JAC)","1","1","3","3.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"76","Adam Prentice (NO)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","3"
"77","Derek Watt (FA)","1","1","2","2.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"78","Caleb Huntley (FA)","1","1","2","2.0","0","0.0","2","2.0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"79","Devine Ozigbo (FA)","1","2","2","1.0","-1","-0.5","3","1.5","0","1","-2","0","0","0","0","0","0","4","0","0","0","0"
"80","Alexander Mattison (MIN)","1","2","1","0.5","0","0.0","1","0.5","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"81","Chris Evans (CIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","Godwin Igwebuike (PIT)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","Trey Sermon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","Myles Gaskin (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","Tevin Coleman (FA)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","Ke'Shawn Vaughn (NE)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Jake Funk (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Keith Smith (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","Jaret Patterson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","Anthony McFarland Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","Julius Chestnut (TEN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","Brittain Brown (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","Corey Clement (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","J.J. Taylor (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","La'Mical Perine (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Malik Davis (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Spencer Brown (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Jashaun Corbin (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Trayveon Williams (CIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Isaiah Spiller (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Ronnie Rivers (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","Keaontay Ingram (KC)","1","1","0","0.0","-1","-1.0","1","1.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","Malcolm Brown (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"104","Raheem Blackshear (CAR)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Bryant Koback (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","Ty Chandler (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","Kene Nwangwu (MIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","Khari Blasingame (CHI)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","Damien Harris (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Jeff Wilson Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Boston Scott (PHI)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Chase Edmonds (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","Rashaad Penny (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","Tyrion Davis-Price (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","Patrick Ricard (BAL)","1","1","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","J.D. McKissic (FA)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","Kenyan Drake (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","Jonathan Williams (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","Michael Burton (DEN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","Melvin Gordon III (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","Kyle Juszczyk (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","Brandon Bolden (LV)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","Jakob Johnson (LV)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","D'Ernest Johnson (JAC)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","David Johnson (FA)","1","4","12","3.0","4","1.0","8","2.0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"126","Clyde Edwards-Helaire (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","Gary Brightwell (NYG)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","Tony Jones Jr. (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Craig Reynolds (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","Ty Johnson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Dwayne Washington (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","Giovani Bernard (FA)","1","1","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Trestan Ebner (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"135","Breece Hall (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","Taiwan Jones (FA)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Eno Benjamin (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","Dameon Pierce (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Jerome Ford (CLE)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Elijah Mitchell (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Khalil Herbert (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Javonte Williams (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","Jermar Jefferson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Jonathan Ward (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Rico Dowdle (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","James Robinson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","DeeJay Dallas (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","Tyler Badie (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
""
""
