"Rank","Player","G","ATT","YDS","Y/ATT","YBCON","YBCON/ATT","YACON","YACON/ATT","BRKTKL","TK LOSS","TK LOSS YDS","LNG TD","10+ YDS","20+ YDS","30+ YDS","40+ YDS","50+ YDS","LNG","REC","TGT","RZ TGT","YACON"
"17","Saquon Barkley (NYG)","1","20","53","2.7","29","1.5","24","1.2","2","4","-11","1","2","0","0","0","0","15","3","5","0","0"
"18","Latavius Murray (BUF)","1","14","46","3.3","18","1.3","28","2.0","4","0","0","2","0","0","0","0","0","9","1","2","0","2"
"19","Leonard Fournette (BUF)","1","9","24","2.7","15","1.7","9","1.0","0","1","-2","1","0","0","0","0","0","9","3","3","0","9"
"20","Kenneth Walker III (SEA)","1","18","51","2.8","29","1.6","22","1.2","1","2","-5","16","2","0","0","0","0","16","1","2","0","0"
"21","Melvin Gordon III (BAL)","1","9","29","3.2","14","1.6","15","1.7","0","0","0","1","0","0","0","0","0","9","3","4","0","4"
"22","Dameon Pierce (HOU)","1","15","35","2.3","22","1.5","13","0.9","1","4","-14","0","2","0","0","0","0","16","3","5","1","6"
"23","Nyheim Hines (BUF)","1","5","20","4.0","18","3.6","2","0.4","0","0","0","6","0","0","0","0","0","9","2","2","0","1"
"24","Alexander Mattison (MIN)","1","5","40","8.0","28","5.6","12","2.4","1","0","0","7","2","0","0","0","0","15","0","0","0","0"
"25","Dontrell Hilliard (FA)","1","8","83","10.4","61","7.6","22","2.8","0","0","0","0","3","2","1","0","0","30","1","1","0","8"
"26","D'Andre Swift (PHI)","1","5","6","1.2","5","1.0","1","0.2","0","2","-4","0","0","0","0","0","0","7","5","5","2","5"
"27","Caleb Huntley (FA)","1","16","91","5.7","38","2.4","53","3.3","0","0","0","0","1","1","1","0","0","30","0","0","0","0"
"28","Devin Singletary (HOU)","1","14","67","4.8","49","3.5","18","1.3","0","2","-8","0","1","1","1","0","0","30","1","2","0","0"
"29","James Cook (BUF)","1","5","35","7.0","27","5.4","8","1.6","0","0","0","0","1","0","0","0","0","17","1","1","0","2"
"30","Jaylen Warren (PIT)","1","6","50","8.3","40","6.7","10","1.7","0","0","0","0","3","0","0","0","0","19","3","3","0","0"
"31","Kareem Hunt (CLE)","1","11","42","3.8","15","1.4","27","2.5","1","2","-2","0","2","0","0","0","0","15","4","4","1","10"
"32","Raheem Mostert (MIA)","1","14","64","4.6","52","3.7","12","0.9","0","2","-2","0","3","0","0","0","0","13","1","1","1","0"
"33","Alec Ingold (MIA)","1","1","1","1.0","0","0.0","1","1.0","0","0","0","1","0","0","0","0","0","1","1","1","0","4"
"34","Derek Watt (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","2","2","1","0"
"35","Gus Edwards (BAL)","1","11","65","5.9","18","1.6","47","4.3","1","1","-1","0","3","1","0","0","0","22","0","0","0","0"
"36","AJ Dillon (GB)","1","10","54","5.4","36","3.6","18","1.8","0","1","-2","0","1","1","0","0","0","27","1","1","0","2"
"37","Michael Carter (ARI)","1","7","26","3.7","13","1.9","13","1.9","0","1","-1","0","1","0","0","0","0","11","4","7","2","5"
"38","Najee Harris (PIT)","1","8","32","4.0","21","2.6","11","1.4","0","1","-1","0","1","0","0","0","0","18","6","6","0","0"
"39","Joe Mixon (CIN)","1","8","27","3.4","11","1.4","16","2.0","0","0","0","0","0","0","0","0","0","6","7","9","0","10"
"40","Jonathan Taylor (IND)","1","16","76","4.8","51","3.2","25","1.6","0","1","-1","0","1","1","0","0","0","27","0","1","0","0"
"41","David Montgomery (DET)","1","15","53","3.5","24","1.6","29","1.9","0","1","-4","0","2","0","0","0","0","10","3","3","1","15"
"42","Josh Jacobs (LV)","1","10","43","4.3","10","1.0","33","3.3","0","1","-3","0","1","0","0","0","0","16","2","4","0","2"
"43","Damien Harris (BUF)","1","11","37","3.4","19","1.7","18","1.6","0","2","-3","0","1","0","0","0","0","11","2","2","0","3"
"44","Eno Benjamin (NO)","1","9","22","2.4","8","0.9","14","1.6","0","2","-3","0","0","0","0","0","0","7","4","7","0","2"
"45","Rachaad White (TB)","1","4","19","4.8","12","3.0","7","1.8","0","0","0","0","0","0","0","0","0","8","3","3","1","15"
"46","Malik Davis (DAL)","1","8","23","2.9","17","2.1","6","0.8","0","1","-2","0","0","0","0","0","0","8","2","2","1","0"
"47","Ronnie Rivers (LAR)","1","8","21","2.6","16","2.0","5","0.6","0","0","0","0","0","0","0","0","0","5","4","4","0","5"
"48","Jeff Wilson Jr. (MIA)","1","4","14","3.5","11","2.8","3","0.8","0","1","-1","0","1","0","0","0","0","12","2","2","0","4"
"49","Travis Homer (CHI)","1","2","10","5.0","7","3.5","3","1.5","0","0","0","0","0","0","0","0","0","7","1","1","0","0"
"50","Darrell Henderson Jr. (FA)","1","4","16","4.0","13","3.3","3","0.8","0","0","0","0","0","0","0","0","0","6","2","2","0","1"
"51","Justice Hill (BAL)","1","4","28","7.0","20","5.0","8","2.0","1","0","0","0","1","0","0","0","0","12","0","0","0","0"
"52","Ameer Abdullah (LV)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","4","5","1","4"
"53","Spencer Brown (CAR)","1","6","27","4.5","21","3.5","6","1.0","0","0","0","0","0","0","0","0","0","7","0","1","0","0"
"54","Chris Evans (CIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","1"
"55","Boston Scott (PHI)","1","7","21","3.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","8","0","0","0","0"
"56","J.D. McKissic (FA)","1","2","6","3.0","2","1.0","4","2.0","0","0","0","0","0","0","0","0","0","4","3","5","1","2"
"57","Brian Robinson Jr. (WAS)","1","8","20","2.5","9","1.1","11","1.4","0","1","-1","0","0","0","0","0","0","7","0","0","0","0"
"58","James Robinson (NO)","1","5","17","3.4","10","2.0","7","1.4","0","0","0","0","0","0","0","0","0","7","0","1","0","0"
"59","D'Ernest Johnson (JAC)","1","4","17","4.3","5","1.3","12","3.0","0","0","0","0","0","0","0","0","0","7","0","0","0","0"
"60","Samaje Perine (DEN)","1","1","7","7.0","2","2.0","5","5.0","0","0","0","0","0","0","0","0","0","7","3","3","0","4"
"61","Matt Breida (NYG)","1","2","5","2.5","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","3","1","2","0","0"
"62","Chase Edmonds (TB)","1","4","14","3.5","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","8","0","0","0","0"
"63","Darrel Williams (FA)","1","5","8","1.6","1","0.2","7","1.4","0","1","-1","0","0","0","0","0","0","5","2","3","0","2"
"64","Dwayne Washington (DEN)","1","4","13","3.3","4","1.0","9","2.3","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"65","Kenneth Gainwell (PHI)","1","1","3","3.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","3","1","1","0","7"
"66","Malcolm Brown (FA)","1","5","10","2.0","8","1.6","2","0.4","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"67","JaMycal Hasty (NE)","1","4","13","3.3","7","1.8","6","1.5","0","1","-1","0","1","0","0","0","0","12","3","4","0","0"
"68","Craig Reynolds (DET)","1","2","7","3.5","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","5","0","1","0","0"
"69","Avery Williams (ATL)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","2","2","0","0"
"70","Ty Johnson (BUF)","1","2","6","3.0","1","0.5","5","2.5","0","0","0","0","0","0","0","0","0","4","0","2","0","0"
"71","Mark Ingram II (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"72","Rex Burkhead (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"73","Salvon Ahmed (MIA)","1","1","2","2.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"74","Raheem Blackshear (CAR)","1","2","1","0.5","0","0.0","0","0.0","0","1","-2","0","0","0","0","0","0","3","0","0","0","0"
"75","Keith Smith (ATL)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","Cullen Gillaspia (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","Zonovan Knight (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","Bryant Koback (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"79","Julius Chestnut (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80","Myles Gaskin (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81","Godwin Igwebuike (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","Ke'Shawn Vaughn (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","Ty Chandler (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","Jake Funk (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","Patrick Taylor Jr. (GB)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","Trey Sermon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Jaret Patterson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","J.J. Taylor (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","Snoop Conner (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","Isaiah Spiller (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","La'Mical Perine (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","J.K. Dobbins (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","Trayveon Williams (CIN)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","Kyren Williams (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Corey Clement (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Brittain Brown (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Keaontay Ingram (KC)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Kevin Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Royce Freeman (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Anthony McFarland Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Darrynton Evans (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","Jashaun Corbin (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","Kene Nwangwu (MIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Deon Jackson (NYG)","1","1","-4","-4.0","0","0.0","0","0.0","0","1","-4","0","0","0","0","0","0","0","0","0","0","0"
"105","Trestan Ebner (FA)","1","2","-5","-2.5","-8","-4.0","3","1.5","0","1","-8","0","0","0","0","0","0","3","0","0","0","0"
"106","Khari Blasingame (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","Cam Akers (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","Zack Moss (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","Jakob Johnson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Rashaad Penny (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Patrick Ricard (BAL)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Austin Ekeler (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","James Conner (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","Joshua Kelley (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","C.J. Ham (MIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Jonathan Williams (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","Ezekiel Elliott (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","Michael Burton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","Jerick McKinnon (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","Kyle Juszczyk (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","Cordarrelle Patterson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","Brandon Bolden (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","Clyde Edwards-Helaire (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","Rico Dowdle (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","DeeJay Dallas (SEA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","Isiah Pacheco (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","Hassan Haskins (TEN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","Adam Prentice (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","Tyrion Davis-Price (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Zamir White (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Tony Jones Jr. (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","Justin Jackson (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Dare Ogunbowale (HOU)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"135","Marlon Mack (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","Pierre Strong Jr. (CLE)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Gary Brightwell (NYG)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","Breece Hall (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Jordan Mason (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Jerome Ford (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Elijah Mitchell (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Javonte Williams (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","Demetric Felton Jr. (CIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Jermar Jefferson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Jonathan Ward (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","Chuba Hubbard (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","Tyler Badie (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
""
""
