"Rank","Player","G","ATT","YDS","Y/ATT","YBCON","YBCON/ATT","YACON","YACON/ATT","BRKTKL","TK LOSS","TK LOSS YDS","LNG TD","10+ YDS","20+ YDS","30+ YDS","40+ YDS","50+ YDS","LNG","REC","TGT","RZ TGT","YACON"
"54","David Johnson (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","2","2","0","5"
"55","Kareem Hunt (CLE)","1","4","13","3.3","12","3.0","1","0.3","0","0","0","0","0","0","0","0","0","5","3","4","0","0"
"56","Jordan Mason (SF)","1","8","28","3.5","22","2.8","6","0.8","0","1","-2","0","0","0","0","0","0","8","0","0","0","0"
"57","Tyrion Davis-Price (SF)","1","8","27","3.4","21","2.6","6","0.8","0","0","0","0","1","0","0","0","0","12","0","0","0","0"
"58","Giovani Bernard (FA)","1","7","28","4.0","26","3.7","2","0.3","0","0","0","0","0","0","0","0","0","8","2","2","0","0"
"59","DeeJay Dallas (SEA)","1","2","29","14.5","23","11.5","6","3.0","1","0","0","0","1","1","0","0","0","27","1","1","0","0"
"60","Ty Johnson (BUF)","1","5","12","2.4","6","1.2","6","1.2","1","2","-5","0","1","0","0","0","0","12","2","3","0","5"
"61","Joshua Kelley (LAC)","1","5","18","3.6","13","2.6","5","1.0","0","0","0","0","0","0","0","0","0","6","1","4","0","0"
"62","Zonovan Knight (DET)","1","12","22","1.8","13","1.1","9","0.8","0","1","-2","0","0","0","0","0","0","5","0","0","0","0"
"63","Samaje Perine (DEN)","1","6","18","3.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","6","1","1","0","0"
"64","David Montgomery (DET)","1","7","21","3.0","7","1.0","14","2.0","0","1","-2","0","0","0","0","0","0","8","0","0","0","0"
"65","Ty Chandler (MIN)","1","6","20","3.3","8","1.3","12","2.0","0","0","0","0","1","0","0","0","0","10","0","0","0","0"
"66","Malik Davis (DAL)","1","5","19","3.8","12","2.4","7","1.4","0","0","0","0","0","0","0","0","0","7","0","0","0","0"
"67","Tony Pollard (DAL)","1","7","19","2.7","11","1.6","8","1.1","0","0","0","0","0","0","0","0","0","5","0","1","0","0"
"68","Dalvin Cook (NYJ)","1","11","37","3.4","27","2.5","10","0.9","0","2","-3","0","2","0","0","0","0","15","1","1","1","0"
"69","Gus Edwards (BAL)","1","4","16","4.0","0","0.0","0","0.0","0","0","0","0","1","0","0","0","0","11","0","0","0","0"
"70","Hassan Haskins (TEN)","1","2","3","1.5","1","0.5","2","1.0","0","0","0","0","0","0","0","0","0","3","2","2","0","3"
"71","Rachaad White (TB)","1","4","15","3.8","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","6","0","0","0","0"
"72","Justin Jackson (FA)","1","1","2","2.0","1","1.0","1","1.0","0","0","0","0","0","0","0","0","0","2","1","1","0","7"
"73","Avery Williams (ATL)","1","4","12","3.0","0","0.0","12","3.0","0","2","-10","0","1","0","0","0","0","14","0","0","0","0"
"74","Devin Singletary (HOU)","1","7","29","4.1","15","2.1","14","2.0","1","2","-4","0","1","0","0","0","0","18","1","1","0","0"
"75","Ezekiel Elliott (NE)","1","8","10","1.3","6","0.8","4","0.5","0","1","-2","0","0","0","0","0","0","4","0","2","0","0"
"76","Ameer Abdullah (LV)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","2","2","7"
"77","Reggie Bonnafon (FA)","1","3","8","2.7","5","1.7","3","1.0","0","1","-1","0","0","0","0","0","0","5","0","0","0","0"
"78","Salvon Ahmed (MIA)","1","1","7","7.0","5","5.0","2","2.0","0","0","0","0","0","0","0","0","0","7","0","0","0","0"
"79","Michael Carter (ARI)","1","3","4","1.3","2","0.7","2","0.7","0","0","0","0","0","0","0","0","0","2","2","3","1","1"
"80","JaMycal Hasty (NE)","1","3","5","1.7","2","0.7","3","1.0","0","1","-1","0","0","0","0","0","0","3","0","1","0","0"
"81","Larry Rountree III (FA)","1","3","4","1.3","3","1.0","1","0.3","0","0","0","0","0","0","0","0","0","2","1","1","0","0"
"82","Ty'Son Williams (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","1"
"83","Leonard Fournette (BUF)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"84","Zamir White (LV)","1","1","4","4.0","3","3.0","1","1.0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"85","Jakob Johnson (LV)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","1"
"86","Keaontay Ingram (KC)","1","3","5","1.7","4","1.3","1","0.3","0","0","0","0","0","0","0","0","0","4","2","3","0","0"
"87","Eno Benjamin (NO)","1","2","3","1.5","0","0.0","3","1.5","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"88","Jonathan Ward (TEN)","1","1","-1","-1.0","0","0.0","0","0.0","0","1","-1","0","0","0","0","0","0","0","1","2","0","3"
"89","Rex Burkhead (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","2","0","0"
"90","Raheem Blackshear (CAR)","1","1","1","1.0","0","0.0","1","1.0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"91","Brian Robinson Jr. (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","Brandon Bolden (LV)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","Kevin Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","Ronnie Rivers (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Myles Gaskin (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Godwin Igwebuike (PIT)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Isaiah Spiller (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Julius Chestnut (TEN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Trayveon Williams (CIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Jashaun Corbin (NYG)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Royce Freeman (LAR)","1","7","15","2.1","8","1.1","7","1.0","0","1","-7","0","0","0","0","0","0","7","1","1","0","1"
"102","Taiwan Jones (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","Bryant Koback (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Brittain Brown (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Anthony McFarland Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","Kyren Williams (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","Darrynton Evans (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","Spencer Brown (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","Patrick Taylor Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","J.J. Taylor (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","La'Mical Perine (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Snoop Conner (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","Jake Funk (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","Alec Ingold (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","Trey Sermon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","James Robinson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","Jerome Ford (CLE)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","James Conner (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","Patrick Ricard (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","Javonte Williams (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","Saquon Barkley (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","Demetric Felton Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","Jermar Jefferson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","Rashaad Penny (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","Rico Dowdle (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","Antonio Gibson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","Breece Hall (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","Clyde Edwards-Helaire (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","Jonathan Taylor (IND)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","D'Ernest Johnson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","Travis Homer (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Benny Snell Jr. (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","Dameon Pierce (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Keith Smith (ATL)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","Chris Evans (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","J.K. Dobbins (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Khari Blasingame (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","Pierre Strong Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Melvin Gordon III (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Adam Prentice (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Reggie Gilliam (BUF)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Trestan Ebner (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"143","Tony Jones Jr. (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Craig Reynolds (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Marlon Mack (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","Dwayne Washington (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","Michael Burton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
""
""
