"Rank","Player","G","ATT","YDS","Y/ATT","YBCON","YBCON/ATT","YACON","YACON/ATT","BRKTKL","TK LOSS","TK LOSS YDS","LNG TD","10+ YDS","20+ YDS","30+ YDS","40+ YDS","50+ YDS","LNG","REC","TGT","RZ TGT","YACON"
"23","Samaje Perine (DEN)","1","4","22","5.5","9","2.3","13","3.3","1","0","0","6","1","0","0","0","0","14","1","5","2","1"
"24","Cam Akers (MIN)","1","12","42","3.5","22","1.8","20","1.7","0","1","-2","1","0","0","0","0","0","9","1","1","1","0"
"25","Dalvin Cook (NYJ)","1","15","23","1.5","19","1.3","4","0.3","0","3","-7","1","0","0","0","0","0","5","1","2","1","0"
"26","D'Onta Foreman (CHI)","1","21","74","3.5","48","2.3","26","1.2","2","1","-1","0","1","0","0","0","0","11","1","1","0","0"
"27","Gus Edwards (BAL)","1","13","66","5.1","45","3.5","21","1.6","1","1","-1","0","1","0","0","0","0","16","0","0","0","0"
"28","Rachaad White (TB)","1","13","56","4.3","44","3.4","12","0.9","0","2","-5","0","0","0","0","0","0","9","5","5","0","4"
"29","Jordan Mason (SF)","1","11","56","5.1","27","2.5","29","2.6","0","2","-5","0","3","0","0","0","0","18","0","0","0","0"
"30","Nick Chubb (CLE)","1","14","34","2.4","16","1.1","18","1.3","0","2","-5","0","1","0","0","0","0","13","3","3","0","4"
"31","Saquon Barkley (NYG)","1","9","28","3.1","13","1.4","15","1.7","0","1","-4","0","0","0","0","0","0","9","2","2","0","10"
"32","Leonard Fournette (BUF)","1","4","13","3.3","7","1.8","6","1.5","0","0","0","0","0","0","0","0","0","8","6","7","0","6"
"33","Raheem Mostert (MIA)","1","11","37","3.4","15","1.4","22","2.0","0","0","0","0","1","0","0","0","0","13","1","1","0","1"
"34","Devin Singletary (HOU)","1","8","39","4.9","25","3.1","14","1.8","0","0","0","0","2","0","0","0","0","16","1","2","0","0"
"35","Gary Brightwell (NYG)","1","5","23","4.6","16","3.2","7","1.4","0","0","0","0","1","0","0","0","0","13","2","3","1","8"
"36","D'Andre Swift (PHI)","1","6","21","3.5","16","2.3","7","1.0","0","1","-1","0","0","0","0","0","0","9","3","4","0","1"
"37","Jamaal Williams (NO)","1","16","37","2.3","35","2.2","2","0.1","0","2","-3","0","0","0","0","0","0","8","0","1","0","0"
"38","Joshua Kelley (LAC)","1","4","29","7.3","14","3.5","15","3.8","0","0","0","0","1","1","0","0","0","22","1","2","0","2"
"39","Travis Homer (CHI)","1","9","26","2.9","12","1.3","14","1.6","1","1","-2","0","1","0","0","0","0","16","2","3","0","0"
"40","Travis Etienne Jr. (JAC)","1","17","32","1.9","12","0.7","20","1.2","0","5","-11","0","0","0","0","0","0","7","0","0","0","0"
"41","Latavius Murray (BUF)","1","8","32","4.0","21","2.6","11","1.4","0","0","0","0","0","0","0","0","0","8","3","5","0","0"
"42","Kyren Williams (LAR)","1","3","19","6.3","10","3.3","9","3.0","0","0","0","0","0","0","0","0","0","9","1","2","0","0"
"43","Mike Boone (FA)","1","3","2","0.7","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","1","2","2","0","0"
"44","Jaylen Warren (PIT)","1","3","11","3.7","4","1.3","7","2.3","1","1","-1","0","0","0","0","0","0","8","2","3","1","13"
"45","Jeff Wilson Jr. (MIA)","1","4","26","6.5","17","4.3","9","2.3","0","1","-3","0","1","1","0","0","0","20","0","0","0","0"
"46","Corey Clement (ARI)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","16"
"47","Ameer Abdullah (LV)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","2","2","0","4"
"48","Malcolm Brown (FA)","1","1","5","5.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","5","2","2","1","0"
"49","James Cook (BUF)","1","4","6","1.5","0","0.0","0","0.0","0","1","-2","0","0","0","0","0","0","4","1","1","0","0"
"50","Matt Breida (NYG)","1","3","6","2.0","5","1.7","1","0.3","0","1","-1","0","0","0","0","0","0","5","2","4","0","3"
"51","JaMycal Hasty (NE)","1","4","13","3.3","7","1.8","6","1.5","0","1","-1","0","1","0","0","0","0","10","0","0","0","0"
"52","Kareem Hunt (CLE)","1","4","6","1.5","2","0.5","4","1.0","0","0","0","0","0","0","0","0","0","4","2","4","1","2"
"53","Rhamondre Stevenson (NE)","1","3","8","2.7","3","1.0","5","1.7","1","0","0","0","0","0","0","0","0","4","2","3","0","1"
"54","C.J. Ham (MIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"55","Zamir White (LV)","1","3","9","3.0","4","1.3","5","1.7","0","0","0","0","0","0","0","0","0","8","0","0","0","0"
"56","Trayveon Williams (CIN)","1","1","2","2.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","2","1","1","0","0"
"57","Julius Chestnut (TEN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","2","2","0","1"
"58","Nyheim Hines (BUF)","1","1","3","3.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","3","1","1","1","0"
"59","Kyle Juszczyk (SF)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","2","2","0","5"
"60","Benny Snell Jr. (FA)","1","2","4","2.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"61","Patrick Ricard (BAL)","1","1","2","2.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"62","Kenyan Drake (GB)","1","1","1","1.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","1","2","2","0","0"
"63","Tony Jones Jr. (ARI)","1","1","2","2.0","1","1.0","1","1.0","0","0","0","0","0","0","0","0","0","2","1","2","0","0"
"64","Rex Burkhead (FA)","1","2","-3","-1.5","0","0.0","0","0.0","0","2","-3","0","0","0","0","0","0","0","1","1","0","0"
"65","Keaontay Ingram (KC)","1","1","1","1.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"66","Dare Ogunbowale (HOU)","1","1","-3","-3.0","0","0.0","0","0.0","0","1","-3","0","0","0","0","0","0","0","2","2","0","0"
"67","Salvon Ahmed (MIA)","1","1","1","1.0","0","0.0","1","1.0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"68","Jakob Johnson (LV)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"69","Eno Benjamin (NO)","1","3","1","0.3","0","0.0","0","0.0","0","1","-4","0","0","0","0","0","0","4","0","0","0","0"
"70","Alexander Mattison (MIN)","1","2","-1","-0.5","0","0.0","0","0.0","0","1","-1","0","0","0","0","0","0","0","0","0","0","0"
"71","Anthony McFarland Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"72","Myles Gaskin (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"73","Darrynton Evans (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"74","Jake Funk (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","Patrick Taylor Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","Jashaun Corbin (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","Snoop Conner (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","Bryant Koback (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"79","Trey Sermon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80","Ke'Shawn Vaughn (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81","Keith Smith (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","Godwin Igwebuike (PIT)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","Chris Evans (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","Jaret Patterson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","Khari Blasingame (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","Royce Freeman (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Ronnie Rivers (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Malik Davis (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","Spencer Brown (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","La'Mical Perine (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","J.J. Taylor (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","Isaiah Spiller (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","Tyler Allgeier (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","Brian Robinson Jr. (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Ty Chandler (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Brittain Brown (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Kene Nwangwu (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Hassan Haskins (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Chase Edmonds (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Clyde Edwards-Helaire (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Zack Moss (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","Jonathan Taylor (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","D'Ernest Johnson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Alec Ingold (MIA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"105","Justice Hill (BAL)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","David Montgomery (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","Damien Harris (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","Dontrell Hilliard (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","DeeJay Dallas (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Rashaad Penny (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Aaron Jones (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Alvin Kamara (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","Jonathan Williams (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","Michael Burton (DEN)","1","1","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","Melvin Gordon III (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Cordarrelle Patterson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","Brandon Bolden (LV)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","AJ Dillon (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","Antonio Gibson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","Adam Prentice (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","Avery Williams (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","Kenneth Walker III (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","Tyrion Davis-Price (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","Deon Jackson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","Craig Reynolds (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","Ty Johnson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","Dwayne Washington (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","James Robinson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Kenneth Gainwell (PHI)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"131","Taiwan Jones (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Breece Hall (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","Jerome Ford (CLE)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Elijah Mitchell (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","Khalil Herbert (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","Javonte Williams (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Michael Carter (ARI)","1","5","5","1.0","4","0.8","1","0.2","0","2","-5","0","0","0","0","0","0","5","3","6","1","0"
"138","Demetric Felton Jr. (CIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Jermar Jefferson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Jonathan Ward (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Rico Dowdle (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Tyler Badie (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
""
""
