"Rank","Player","G","ATT","YDS","Y/ATT","YBCON","YBCON/ATT","YACON","YACON/ATT","BRKTKL","TK LOSS","TK LOSS YDS","LNG TD","10+ YDS","20+ YDS","30+ YDS","40+ YDS","50+ YDS","LNG","REC","TGT","RZ TGT","YACON"
"26","Jonathan Taylor (IND)","1","21","71","3.4","48","2.3","23","1.1","2","1","-3","0","1","0","0","0","0","13","3","5","0","0"
"27","Jeff Wilson Jr. (MIA)","1","12","75","6.3","56","4.7","19","1.6","0","1","-1","0","2","1","1","0","0","37","3","3","0","2"
"28","Mark Ingram II (FA)","1","5","18","3.6","8","1.6","10","2.0","0","1","-2","5","0","0","0","0","0","7","0","0","0","0"
"29","Travis Etienne Jr. (JAC)","1","13","45","3.5","16","1.2","29","2.2","1","4","-8","0","0","0","0","0","0","9","3","3","0","11"
"30","Leonard Fournette (BUF)","1","12","35","2.9","15","1.3","20","1.7","0","0","0","0","0","0","0","0","0","6","5","6","0","6"
"31","Rashaad Penny (PHI)","1","14","66","4.7","44","3.1","22","1.6","0","1","-3","0","3","0","0","0","0","14","1","1","0","0"
"32","Kareem Hunt (CLE)","1","12","47","3.9","24","2.0","23","1.9","0","0","0","0","1","0","0","0","0","11","3","4","1","8"
"33","Justice Hill (BAL)","1","6","60","10.0","53","8.8","7","1.2","1","0","0","0","2","1","1","0","0","34","0","0","0","0"
"34","Javonte Williams (DEN)","1","15","58","3.9","33","2.2","25","1.7","2","0","0","0","1","0","0","0","0","16","3","5","0","1"
"35","James Conner (ARI)","1","13","39","3.0","30","2.3","9","0.7","1","2","-3","0","1","0","0","0","0","10","3","5","1","5"
"36","Austin Ekeler (LAC)","1","4","5","1.3","2","0.5","3","0.8","0","0","0","0","0","0","0","0","0","3","8","8","0","18"
"37","Alvin Kamara (NO)","1","15","61","4.1","35","2.3","26","1.7","1","3","-5","0","1","1","0","0","0","27","2","7","2","1"
"38","Zack Moss (IND)","1","4","46","11.5","0","0.0","0","0.0","0","0","0","0","1","1","1","1","0","43","1","1","0","6"
"39","D'Andre Swift (PHI)","1","7","31","4.4","25","3.6","6","0.9","0","0","0","0","0","0","0","0","0","9","3","4","0","0"
"40","Michael Carter (ARI)","1","11","39","3.5","35","3.2","4","0.4","0","1","-2","0","0","0","0","0","0","9","1","2","0","0"
"41","Miles Sanders (CAR)","1","15","46","3.1","29","1.9","17","1.1","1","2","-2","0","1","0","0","0","0","13","1","1","0","0"
"42","Dontrell Hilliard (FA)","1","2","14","7.0","9","4.5","5","2.5","0","0","0","0","1","0","0","0","0","10","1","1","0","3"
"43","James Cook (BUF)","1","1","3","3.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","3","4","5","2","2"
"44","J.D. McKissic (FA)","1","3","8","2.7","5","1.7","3","1.0","0","0","0","0","0","0","0","0","0","6","6","9","0","9"
"45","J.K. Dobbins (BAL)","1","7","23","3.3","12","1.7","11","1.6","1","0","0","0","0","0","0","0","0","5","2","2","0","2"
"46","AJ Dillon (GB)","1","12","32","2.7","11","0.9","21","1.8","0","0","0","0","0","0","0","0","0","7","2","3","0","3"
"47","DeeJay Dallas (SEA)","1","3","21","7.0","18","6.0","3","1.0","0","0","0","0","1","0","0","0","0","16","2","2","0","7"
"48","Joe Mixon (CIN)","1","12","24","2.0","19","1.6","5","0.4","0","2","-6","0","0","0","0","0","0","9","3","7","2","2"
"49","Jaylen Warren (PIT)","1","4","30","7.5","23","5.8","7","1.8","0","0","0","0","1","0","0","0","0","10","1","1","0","3"
"50","Kenneth Walker III (SEA)","1","3","19","6.3","4","1.3","15","5.0","0","1","-2","0","1","1","0","0","0","21","3","3","0","0"
"51","Sony Michel (FA)","1","5","22","4.4","12","2.4","10","2.0","0","0","0","0","0","0","0","0","0","8","1","2","0","0"
"52","Tyler Allgeier (ATL)","1","6","25","4.2","18","3.0","7","1.2","0","0","0","0","0","0","0","0","0","7","1","1","0","0"
"53","Rex Burkhead (FA)","1","3","9","3.0","7","2.3","2","0.7","0","0","0","0","0","0","0","0","0","4","4","5","1","0"
"54","Nyheim Hines (BUF)","1","3","7","2.3","0","0.0","0","0.0","0","1","-1","0","0","0","0","0","0","7","5","6","0","7"
"55","Aaron Jones (GB)","1","12","36","3.0","11","0.9","25","2.1","1","3","-5","0","1","0","0","0","0","10","3","4","1","1"
"56","Chuba Hubbard (CAR)","1","3","25","8.3","10","3.3","15","5.0","1","0","0","0","1","0","0","0","0","14","0","0","0","0"
"57","Kyle Juszczyk (SF)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"58","Eno Benjamin (NO)","1","5","16","3.2","15","3.0","1","0.2","0","1","-1","0","0","0","0","0","0","9","2","4","2","4"
"59","Trestan Ebner (FA)","1","7","23","3.3","15","2.1","8","1.1","0","1","-1","0","0","0","0","0","0","7","0","1","0","0"
"60","Reggie Gilliam (BUF)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","2","3","1","2"
"61","Brandon Bolden (LV)","1","3","17","5.7","0","0.0","0","0.0","0","0","0","0","1","0","0","0","0","12","2","2","0","1"
"62","Jerick McKinnon (KC)","1","7","20","2.9","16","2.3","4","0.6","0","1","-1","0","0","0","0","0","0","6","0","1","1","0"
"63","Craig Reynolds (DET)","1","6","13","2.2","11","1.8","2","0.3","0","1","-1","0","0","0","0","0","0","5","1","1","0","0"
"64","Darrell Henderson Jr. (FA)","1","4","17","4.3","14","3.5","3","0.8","0","0","0","0","0","0","0","0","0","7","0","1","0","0"
"65","C.J. Ham (MIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","2","3","1","5"
"66","Patrick Ricard (BAL)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","1","5"
"67","Raheem Mostert (MIA)","1","8","11","1.4","3","0.4","8","1.0","0","2","-7","0","0","0","0","0","0","9","0","2","0","0"
"68","David Montgomery (DET)","1","3","11","3.7","8","2.7","3","1.0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"69","Avery Williams (ATL)","1","1","9","9.0","2","2.0","7","7.0","0","0","0","0","0","0","0","0","0","9","0","0","0","0"
"70","Isiah Pacheco (KC)","1","3","9","3.0","7","2.3","2","0.7","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"71","Travis Homer (CHI)","1","1","7","7.0","1","1.0","6","6.0","0","0","0","0","0","0","0","0","0","7","0","0","0","0"
"72","Darrel Williams (FA)","1","1","7","7.0","4","4.0","3","3.0","0","0","0","0","0","0","0","0","0","7","0","1","0","0"
"73","Jordan Mason (SF)","1","1","7","7.0","4","4.0","3","3.0","0","0","0","0","0","0","0","0","0","7","0","0","0","0"
"74","Jonathan Williams (WAS)","1","1","6","6.0","1","1.0","5","5.0","0","0","0","0","0","0","0","0","0","6","0","0","0","0"
"75","Kenneth Gainwell (PHI)","1","3","6","2.0","2","0.7","4","1.3","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"76","Chris Evans (CIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"77","Matt Breida (NYG)","1","1","3","3.0","1","1.0","2","2.0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"78","Joshua Kelley (LAC)","1","1","-3","-3.0","0","0.0","0","0.0","0","1","-3","0","0","0","0","0","0","0","2","2","1","0"
"79","Michael Burton (DEN)","1","1","2","2.0","1","1.0","1","1.0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"80","Salvon Ahmed (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81","Isaiah Spiller (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","Trayveon Williams (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","Myles Gaskin (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","Gus Edwards (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","Ronnie Rivers (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","Keaontay Ingram (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Kevin Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Malik Davis (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","Raheem Blackshear (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","Brian Robinson Jr. (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","Ty Chandler (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","Spencer Brown (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","Godwin Igwebuike (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","Zonovan Knight (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Snoop Conner (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Jashaun Corbin (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Bryant Koback (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Darrynton Evans (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Anthony McFarland Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Royce Freeman (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Brittain Brown (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","Julius Chestnut (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","Jake Funk (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Jaret Patterson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Corey Clement (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","Kyren Williams (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","J.J. Taylor (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","La'Mical Perine (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","Kene Nwangwu (MIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Patrick Taylor Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Jerome Ford (CLE)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Elijah Mitchell (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","Demetric Felton Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","Jermar Jefferson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","Jonathan Ward (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Rico Dowdle (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","D'Ernest Johnson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","Jakob Johnson (LV)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","Alec Ingold (MIA)","1","1","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"120","Rachaad White (TB)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","Mike Boone (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"122","Boston Scott (PHI)","1","2","0","0.0","-1","-0.5","1","0.5","0","1","-1","0","0","0","0","0","0","1","0","0","0","0"
"123","D'Onta Foreman (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","Kenyan Drake (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","Ameer Abdullah (LV)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","Gary Brightwell (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","Zander Horvath (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"128","Trey Sermon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","Deon Jackson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Ke'Shawn Vaughn (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","Keith Smith (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","JaMycal Hasty (NE)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"133","Khari Blasingame (CHI)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Pierre Strong Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","Hassan Haskins (TEN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","Adam Prentice (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Tyrion Davis-Price (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","Zamir White (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Tony Jones Jr. (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Ty Johnson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Justin Jackson (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Dare Ogunbowale (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","Marlon Mack (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Dwayne Washington (DEN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Latavius Murray (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","Tyler Badie (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
""
""
