"Rank","Player","G","ATT","YDS","Y/ATT","YBCON","YBCON/ATT","YACON","YACON/ATT","BRKTKL","TK LOSS","TK LOSS YDS","LNG TD","10+ YDS","20+ YDS","30+ YDS","40+ YDS","50+ YDS","LNG","REC","TGT","RZ TGT","YACON"
"23","Bijan Robinson (ATL)","1","13","37","2.8","29","2.2","8","0.6","1","1","-3","0","0","0","0","0","0","9","5","8","0","0"
"24","Antonio Gibson (WAS)","1","3","15","5.0","9","3.0","6","2.0","0","0","0","0","0","0","0","0","0","9","1","1","1","0"
"25","Javonte Williams (DEN)","1","10","52","5.2","32","3.2","20","2.0","0","1","-2","0","2","0","0","0","0","18","0","0","0","0"
"26","Alexander Mattison (MIN)","1","18","44","2.4","32","1.8","12","0.7","1","4","-11","0","0","0","0","0","0","8","4","7","0","4"
"27","James Cook (BUF)","1","14","71","5.1","39","2.8","32","2.3","0","1","-1","0","3","0","0","0","0","14","0","0","0","0"
"28","D'Onta Foreman (CHI)","1","15","65","4.3","36","2.4","29","1.9","1","1","-6","0","1","0","0","0","0","10","1","1","0","0"
"29","Jonathan Taylor (IND)","1","8","19","2.4","10","1.3","9","1.1","0","1","-4","0","0","0","0","0","0","5","5","6","2","3"
"30","Tyjae Spears (TEN)","1","4","15","3.8","9","2.3","6","1.5","0","0","0","0","1","0","0","0","0","12","1","1","0","20"
"31","Austin Ekeler (LAC)","1","14","27","1.9","9","0.6","18","1.3","0","1","-4","0","0","0","0","0","0","6","4","6","3","6"
"32","Devin Singletary (HOU)","1","12","58","4.8","32","2.7","26","2.2","0","1","-2","0","2","0","0","0","0","17","1","2","1","0"
"33","Joe Mixon (CIN)","1","12","38","3.2","30","2.5","8","0.7","0","0","0","0","0","0","0","0","0","5","3","4","0","0"
"34","Gus Edwards (BAL)","1","16","41","2.6","8","0.5","33","2.1","2","1","-1","0","0","0","0","0","0","8","1","1","0","2"
"35","Keaontay Ingram (KC)","1","10","40","4.0","0","0.0","0","0.0","0","1","-1","0","2","0","0","0","0","12","2","2","0","0"
"36","Tyler Allgeier (ATL)","1","13","51","3.9","30","2.3","21","1.6","1","0","0","0","1","0","0","0","0","11","0","1","0","0"
"37","Latavius Murray (BUF)","1","12","45","3.8","25","2.1","20","1.7","0","1","-2","0","2","0","0","0","0","12","0","0","0","0"
"38","Damien Williams (FA)","1","8","36","4.5","27","3.4","9","1.1","1","1","-1","0","0","0","0","0","0","9","1","1","0","0"
"39","Craig Reynolds (DET)","1","10","15","1.5","12","1.2","3","0.3","0","1","-3","0","0","0","0","0","0","8","2","2","0","0"
"40","Jaleel McLaughlin (DEN)","1","7","30","4.3","20","2.9","10","1.4","0","0","0","0","0","0","0","0","0","9","2","2","0","1"
"41","Rachaad White (TB)","1","7","26","3.7","16","2.3","10","1.4","1","0","0","0","0","0","0","0","0","8","3","4","0","2"
"42","Justice Hill (BAL)","1","8","35","4.4","23","2.9","12","1.5","1","1","-1","0","2","0","0","0","0","10","3","3","0","1"
"43","Dameon Pierce (HOU)","1","13","34","2.6","9","0.7","25","1.9","0","3","-7","0","0","0","0","0","0","8","0","0","0","0"
"44","Darrynton Evans (MIA)","1","9","32","3.6","19","2.1","13","1.4","0","1","-5","0","2","0","0","0","0","12","1","1","0","2"
"45","David Montgomery (DET)","1","6","14","2.3","8","1.3","6","1.0","0","2","-3","0","0","0","0","0","0","6","1","1","0","0"
"46","Chris Brooks (MIA)","1","6","28","4.7","3","0.5","25","4.2","1","2","-5","0","1","1","0","0","0","28","0","0","0","0"
"47","Chris Rodriguez Jr. (WAS)","1","4","23","5.8","18","4.5","5","1.3","1","0","0","0","1","0","0","0","0","13","0","0","0","0"
"48","Raheem Blackshear (CAR)","1","5","18","3.6","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","9","1","1","0","0"
"49","Jerick McKinnon (KC)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","3","5","0","9"
"50","D'Ernest Johnson (JAC)","1","1","19","19.0","14","14.0","5","5.0","0","0","0","0","1","0","0","0","0","19","0","0","0","0"
"51","Zach Charbonnet (SEA)","1","2","5","2.5","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","3","2","2","0","3"
"52","Kenneth Gainwell (PHI)","1","2","13","6.5","7","3.5","6","3.0","0","0","0","0","1","0","0","0","0","12","1","2","0","0"
"53","Emari Demercado (ARI)","1","2","11","5.5","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","6","1","1","0","0"
"54","Boston Scott (PHI)","1","2","2","1.0","0","0.0","2","1.0","0","1","-7","0","0","0","0","0","0","9","1","1","0","0"
"55","Clyde Edwards-Helaire (KC)","1","2","7","3.5","5","2.5","2","1.0","1","0","0","0","0","0","0","0","0","7","1","1","0","0"
"56","Cam Akers (MIN)","1","1","8","8.0","7","7.0","1","1.0","0","0","0","0","0","0","0","0","0","8","1","1","0","7"
"57","Dalvin Cook (NYJ)","1","3","12","4.0","6","2.0","6","2.0","0","0","0","0","0","0","0","0","0","8","1","1","0","2"
"58","Ronnie Rivers (LAR)","1","3","9","3.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","6","1","1","0","0"
"59","Devine Ozigbo (FA)","1","3","5","1.7","2","0.7","3","1.0","1","1","-3","0","0","0","0","0","0","4","1","1","0","0"
"60","Matt Breida (NYG)","1","4","13","3.3","7","1.8","6","1.5","0","0","0","0","0","0","0","0","0","6","0","1","0","0"
"61","Kendre Miller (NO)","1","2","-1","-0.5","-3","-1.5","2","1.0","0","1","-4","0","0","0","0","0","0","3","1","2","0","12"
"62","Rico Dowdle (DAL)","1","3","12","4.0","5","1.7","7","2.3","0","0","0","0","0","0","0","0","0","7","0","0","0","0"
"63","Chase Brown (CIN)","1","1","4","4.0","2","2.0","2","2.0","0","0","0","0","0","0","0","0","0","4","1","1","1","0"
"64","Mike Boone (FA)","1","1","11","11.0","8","8.0","3","3.0","0","0","0","0","1","0","0","0","0","11","0","0","0","0"
"65","Zach Evans (LAR)","1","4","10","2.5","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"66","Ty Montgomery II (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","1","3"
"67","Ke'Shawn Vaughn (NE)","1","6","9","1.5","2","0.3","7","1.2","1","1","-6","0","0","0","0","0","0","7","0","2","1","0"
"68","Zamir White (LV)","1","2","2","1.0","0","0.0","2","1.0","0","0","0","0","0","0","0","0","0","1","2","2","0","0"
"69","Kyle Juszczyk (SF)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"70","Tank Bigsby (JAC)","1","3","2","0.7","-1","-0.3","3","1.0","0","1","-3","0","0","0","0","0","0","3","1","1","0","2"
"71","Cordarrelle Patterson (ATL)","1","1","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"72","Michael Carter (ARI)","1","1","5","5.0","3","3.0","2","2.0","0","0","0","0","0","0","0","0","0","5","0","1","0","0"
"73","Joshua Kelley (LAC)","1","1","2","2.0","1","1.0","1","1.0","0","0","0","0","0","0","0","0","0","2","1","2","0","0"
"74","Trayveon Williams (CIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","2","2","0","0"
"75","Patrick Ricard (BAL)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","1","0"
"76","Eric Gray (NYG)","1","1","2","2.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"77","Isaiah Spiller (LAC)","1","1","2","2.0","0","0.0","2","2.0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"78","Michael Burton (DEN)","1","2","2","1.0","1","0.5","1","0.5","0","1","-1","0","0","0","0","0","0","3","0","0","0","0"
"79","Khari Blasingame (CHI)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"80","Damien Harris (BUF)","1","1","1","1.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"81","Trey Sermon (IND)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"82","Nick Bawden (NYJ)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","Jakob Johnson (LV)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","DeeJay Dallas (SEA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"85","Elijah Mitchell (SF)","1","2","-3","-1.5","0","0.0","0","0.0","0","1","-3","0","0","0","0","0","0","0","0","0","0","0"
"86","Samaje Perine (DEN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","2","2","0","0"
"87","Henry Pearson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","James Robinson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","Israel Abanikanda (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","Zonovan Knight (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","Derrick Gore (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","Austin Walter (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","La'Mical Perine (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","Jonathan Williams (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Tyler Goodson (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Alex Armah Jr. (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","JaMycal Hasty (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Mohamed Ibrahim (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Malik Davis (DAL)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Dwayne Washington (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Jeff Wilson Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","Patrick Laird (TB)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","Ty Johnson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Kene Nwangwu (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Bryant Koback (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","Keaton Mitchell (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","Jordan Mims (NO)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","Tyrion Davis-Price (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","Corey Clement (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Jonathan Ward (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Jashaun Corbin (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Royce Freeman (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","Brandon Bolden (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","Kenyan Drake (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","Chase Edmonds (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Ty Chandler (MIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","Anthony McFarland Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","AJ Dillon (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","Najee Harris (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","J.K. Dobbins (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","Travis Homer (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","Alec Ingold (MIA)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","Miles Sanders (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","Godwin Igwebuike (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","Patrick Taylor Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","Nick Chubb (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","Aaron Jones (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","James Conner (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","Marlon Mack (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Jamaal Williams (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","C.J. Ham (MIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Ameer Abdullah (LV)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"133","Keith Smith (ATL)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Tony Jones Jr. (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","Deon Jackson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","Melvin Gordon III (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Evan Hull (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","Hunter Luepke (DAL)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Emanuel Wilson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Elijah Dotson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Julius Chestnut (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","De'Von Achane (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","Reggie Gilliam (BUF)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Rashaad Penny (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Dare Ogunbowale (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","Roschon Johnson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","Khalil Herbert (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","Jaylen Warren (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","Pierre Strong Jr. (CLE)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","Sean Tucker (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151","Adam Prentice (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","Gary Brightwell (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","Jake Funk (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","Deuce Vaughn (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","Jahmyr Gibbs (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","Chris Evans (CIN)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"157","Kevin Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
""
""
