"Rank","Player","G","ATT","YDS","Y/ATT","YBCON","YBCON/ATT","YACON","YACON/ATT","BRKTKL","TK LOSS","TK LOSS YDS","LNG TD","10+ YDS","20+ YDS","30+ YDS","40+ YDS","50+ YDS","LNG","REC","TGT","RZ TGT","YACON"
"26","Kareem Hunt (CLE)","1","10","32","3.2","14","1.4","18","1.8","0","0","0","3","1","0","0","0","0","13","0","0","0","0"
"27","Ezekiel Elliott (NE)","1","13","54","4.2","31","2.4","23","1.8","1","1","-2","0","0","0","0","0","0","9","2","2","0","23"
"28","Gus Edwards (BAL)","1","11","24","2.2","13","1.2","11","1.0","0","2","-7","1","0","0","0","0","0","6","1","1","0","0"
"29","Kyle Juszczyk (SF)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","2","3","0","0"
"30","AJ Dillon (GB)","1","9","70","7.8","43","4.8","27","3.0","1","0","0","0","1","1","1","1","0","40","1","3","0","0"
"31","Breece Hall (NYJ)","1","13","28","2.2","18","1.4","10","0.8","3","1","-1","0","0","0","0","0","0","7","3","3","0","2"
"32","James Conner (ARI)","1","16","73","4.6","30","1.9","43","2.7","5","1","-1","0","2","0","0","0","0","11","0","0","0","0"
"33","Zach Charbonnet (SEA)","1","6","44","7.3","36","6.0","8","1.3","0","0","0","0","3","0","0","0","0","12","4","5","0","0"
"34","Saquon Barkley (NYG)","1","13","66","5.1","50","3.8","16","1.2","0","1","-3","0","4","1","0","0","0","21","1","3","1","0"
"35","Tyjae Spears (TEN)","1","5","18","3.6","10","2.0","8","1.6","0","1","-2","0","1","0","0","0","0","15","4","5","0","9"
"36","Tony Pollard (DAL)","1","15","55","3.7","34","2.3","21","1.4","2","0","0","0","2","0","0","0","0","15","0","0","0","0"
"37","Aaron Jones (GB)","1","13","35","2.7","21","1.6","14","1.1","1","2","-3","0","0","0","0","0","0","9","4","6","1","3"
"38","Travis Etienne Jr. (JAC)","1","9","35","3.9","0","0.0","0","0.0","0","0","0","0","1","0","0","0","0","16","2","4","0","5"
"39","Samaje Perine (DEN)","1","1","8","8.0","7","7.0","1","1.0","0","0","0","0","0","0","0","0","0","8","3","3","0","17"
"40","D'Ernest Johnson (JAC)","1","3","12","4.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","5","2","2","0","13"
"41","Chuba Hubbard (CAR)","1","9","23","2.6","7","0.8","16","1.8","0","1","-1","0","0","0","0","0","0","9","2","2","0","5"
"42","Tyler Allgeier (ATL)","1","9","31","3.4","14","1.6","17","1.9","1","1","-1","0","0","0","0","0","0","8","1","1","0","2"
"43","Alexander Mattison (MIN)","1","8","27","3.4","8","1.0","19","2.4","0","2","-3","0","0","0","0","0","0","9","1","2","1","1"
"44","Roschon Johnson (CHI)","1","5","18","3.6","11","2.2","7","1.4","0","0","0","0","0","0","0","0","0","6","4","6","0","3"
"45","Dalvin Cook (NYJ)","1","4","26","6.5","0","0.0","0","0.0","0","0","0","0","1","0","0","0","0","10","0","1","0","0"
"46","Elijah Mitchell (SF)","1","8","23","2.9","12","1.5","11","1.4","0","0","0","0","0","0","0","0","0","8","0","0","0","0"
"47","Cordarrelle Patterson (ATL)","1","3","13","4.3","6","2.0","7","2.3","0","0","0","0","0","0","0","0","0","6","2","2","0","4"
"48","Derrick Henry (TEN)","1","11","24","2.2","16","1.5","8","0.7","0","4","-9","0","0","0","0","0","0","8","1","1","0","0"
"49","Joshua Kelley (LAC)","1","5","16","3.2","11","2.2","5","1.0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"50","Tony Jones Jr. (ARI)","1","1","13","13.0","5","5.0","8","8.0","1","0","0","0","1","0","0","0","0","13","0","0","0","0"
"51","Jashaun Corbin (NYG)","1","1","1","1.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","1","3","3","0","5"
"52","Raheem Blackshear (CAR)","1","2","7","3.5","4","2.0","3","1.5","0","0","0","0","0","0","0","0","0","4","1","1","0","0"
"53","Jaleel McLaughlin (DEN)","1","6","8","1.3","6","1.0","2","0.3","0","0","0","0","0","0","0","0","0","5","2","2","0","3"
"54","Jamaal Williams (NO)","1","4","7","1.8","3","0.8","4","1.0","0","0","0","0","0","0","0","0","0","3","1","1","0","1"
"55","Miles Sanders (CAR)","1","2","-5","-2.5","0","0.0","0","0.0","0","1","-6","0","0","0","0","0","0","1","2","2","0","0"
"56","Kene Nwangwu (MIN)","1","2","9","4.5","7","3.5","2","1.0","0","0","0","0","0","0","0","0","0","8","0","0","0","0"
"57","Deuce Vaughn (DAL)","1","1","-2","-2.0","0","0.0","0","0.0","0","1","-2","0","0","0","0","0","0","0","1","1","0","5"
"58","Justice Hill (BAL)","1","2","7","3.5","5","2.5","2","1.0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"59","Chase Edmonds (TB)","1","4","9","2.3","-1","-0.3","10","2.5","0","1","-4","0","0","0","0","0","0","9","1","1","0","0"
"60","Mike Boone (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","2","3","0","1"
"61","Darrynton Evans (MIA)","1","2","5","2.5","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","3","0","2","1","0"
"62","Zamir White (LV)","1","1","5","5.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"63","Tank Bigsby (JAC)","1","3","5","1.7","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","3","0","1","0","0"
"64","Ameer Abdullah (LV)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"65","Matt Breida (NYG)","1","1","3","3.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"66","Alex Armah Jr. (WAS)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"67","Trayveon Williams (CIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","1"
"68","Zack Moss (IND)","1","1","2","2.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"69","Keaontay Ingram (KC)","1","2","2","1.0","1","0.5","1","0.5","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"70","Ty Johnson (BUF)","1","1","2","2.0","1","1.0","1","1.0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"71","Ke'Shawn Vaughn (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"72","Derrick Gore (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"73","Royce Freeman (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"74","Trey Sermon (IND)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","Kendre Miller (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","Kenyan Drake (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","Nick Bawden (NYJ)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","JaMycal Hasty (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"79","Jakob Johnson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80","Melvin Gordon III (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81","Chris Brooks (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","Hunter Luepke (DAL)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","Zonovan Knight (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","Brandon Bolden (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","Bryant Koback (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","Mohamed Ibrahim (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Jonathan Williams (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Tyler Goodson (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","James Robinson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","Henry Pearson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","Israel Abanikanda (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","Austin Walter (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","La'Mical Perine (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","Jonathan Ward (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Corey Clement (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Jeff Wilson Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Dwayne Washington (DEN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Malik Davis (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Zach Evans (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Emari Demercado (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Patrick Laird (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","Jordan Mims (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","Tyrion Davis-Price (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Emanuel Wilson (GB)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Kyren Williams (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","Elijah Dotson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","Damien Harris (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","Salvon Ahmed (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","Anthony McFarland Jr. (PIT)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Clyde Edwards-Helaire (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Cam Akers (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","J.K. Dobbins (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","D'Andre Swift (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","Khari Blasingame (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","Travis Homer (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Alec Ingold (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","Boston Scott (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","Patrick Taylor Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","Godwin Igwebuike (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","Nick Chubb (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","Patrick Ricard (BAL)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"122","Marlon Mack (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","C.J. Ham (MIN)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","Raheem Mostert (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","Michael Burton (DEN)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","Ty Montgomery II (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","Keith Smith (ATL)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","Jerick McKinnon (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","DeeJay Dallas (SEA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Deon Jackson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","Chase Brown (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Pierre Strong Jr. (CLE)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","Julius Chestnut (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Isaiah Spiller (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","De'Von Achane (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","Jordan Mason (SF)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Reggie Gilliam (BUF)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","Craig Reynolds (DET)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Rashaad Penny (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Dare Ogunbowale (HOU)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Evan Hull (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Isiah Pacheco (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","Ronnie Rivers (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Michael Carter (ARI)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"145","Sean Tucker (TB)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","Adam Prentice (NO)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","Kenneth Gainwell (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","Gary Brightwell (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","Jake Funk (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","Eric Gray (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151","Chris Rodriguez Jr. (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","Dameon Pierce (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","Chris Evans (CIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","Khalil Herbert (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","Kevin Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
""
""
