"Rank","Player","G","ATT","YDS","Y/ATT","YBCON","YBCON/ATT","YACON","YACON/ATT","BRKTKL","TK LOSS","TK LOSS YDS","LNG TD","10+ YDS","20+ YDS","30+ YDS","40+ YDS","50+ YDS","LNG","REC","TGT","RZ TGT","YACON"
"16","Ty Chandler (MIN)","1","10","73","7.3","55","5.5","18","1.8","0","0","0","0","1","1","1","0","0","31","4","4","1","8"
"17","Jerome Ford (CLE)","1","12","31","2.6","20","1.7","11","0.9","2","1","-4","1","1","0","0","0","0","13","2","5","0","0"
"18","Raheem Mostert (MIA)","1","22","86","3.9","41","1.9","45","2.0","2","1","-2","0","2","0","0","0","0","10","1","2","0","0"
"19","Isiah Pacheco (KC)","1","19","89","4.7","70","3.7","19","1.0","0","1","-2","0","3","1","0","0","0","24","1","1","0","2"
"20","Salvon Ahmed (MIA)","1","3","6","2.0","3","1.0","3","1.0","0","0","0","0","0","0","0","0","0","3","3","3","2","5"
"21","Darrell Henderson Jr. (FA)","1","6","1","0.2","0","0.0","0","0.0","0","2","-6","1","0","0","0","0","0","4","4","7","2","16"
"22","D'Onta Foreman (CHI)","1","6","14","2.3","5","0.8","9","1.5","1","2","-8","1","1","0","0","0","0","13","0","0","0","0"
"23","Royce Freeman (LAR)","1","17","73","4.3","58","3.4","15","0.9","2","0","0","0","1","0","0","0","0","15","0","0","0","0"
"24","Zach Charbonnet (SEA)","1","15","47","3.1","39","2.6","8","0.5","0","1","-6","0","1","0","0","0","0","11","6","6","0","6"
"25","Samaje Perine (DEN)","1","1","7","7.0","4","4.0","3","3.0","0","0","0","0","0","0","0","0","0","7","7","7","0","17"
"26","Chuba Hubbard (CAR)","1","10","57","5.7","0","0.0","0","0.0","0","1","-2","0","2","0","0","0","0","14","2","2","0","0"
"27","James Conner (ARI)","1","14","62","4.4","40","2.9","22","1.6","0","3","-5","0","3","0","0","0","0","14","2","3","0","2"
"28","AJ Dillon (GB)","1","14","29","2.1","11","0.8","18","1.3","0","2","-9","0","0","0","0","0","0","6","4","4","1","15"
"29","Alexander Mattison (MIN)","1","18","81","4.5","55","3.1","26","1.4","0","1","-2","0","2","0","0","0","0","15","1","2","0","0"
"30","Travis Etienne Jr. (JAC)","1","14","52","3.7","29","2.1","23","1.6","2","3","-3","0","1","0","0","0","0","11","3","3","1","3"
"31","D'Ernest Johnson (JAC)","1","7","20","2.9","14","2.0","6","0.9","0","0","0","0","0","0","0","0","0","9","1","1","0","0"
"32","Javonte Williams (DEN)","1","11","37","3.4","24","2.2","13","1.2","0","1","-1","0","1","0","0","0","0","15","2","2","0","2"
"33","Miles Sanders (CAR)","1","11","50","4.5","0","0.0","0","0.0","0","2","-5","0","2","0","0","0","0","15","1","1","0","0"
"34","Josh Jacobs (LV)","1","14","39","2.8","15","1.1","24","1.7","0","1","-1","0","0","0","0","0","0","9","1","1","0","4"
"35","Austin Ekeler (LAC)","1","10","64","6.4","17","1.7","47","4.7","0","2","-3","0","2","1","1","0","0","37","2","3","0","0"
"36","Derrick Henry (TEN)","1","10","38","3.8","30","3.0","8","0.8","0","0","0","0","1","0","0","0","0","16","1","2","0","0"
"37","Khalil Herbert (CHI)","1","16","35","2.2","9","0.6","26","1.6","1","2","-8","0","0","0","0","0","0","9","2","3","1","2"
"38","Keaton Mitchell (BAL)","1","8","33","4.1","21","2.6","12","1.5","0","2","-5","0","1","1","0","0","0","21","1","1","0","0"
"39","Kareem Hunt (CLE)","1","12","36","3.0","0","0.0","0","0.0","0","1","-2","0","1","0","0","0","0","16","3","3","0","0"
"40","Najee Harris (PIT)","1","12","35","2.9","20","1.7","15","1.3","2","3","-9","0","1","0","0","0","0","17","1","2","0","0"
"41","Latavius Murray (BUF)","1","10","35","3.5","20","2.0","15","1.5","0","1","-1","0","0","0","0","0","0","7","0","0","0","0"
"42","Roschon Johnson (CHI)","1","6","30","5.0","14","2.3","16","2.7","1","1","-2","0","1","0","0","0","0","14","0","0","0","0"
"43","Chris Rodriguez Jr. (WAS)","1","6","43","7.2","25","4.2","18","3.0","1","0","0","0","1","0","0","0","0","16","1","1","0","1"
"44","Tyjae Spears (TEN)","1","4","14","3.5","11","2.8","3","0.8","1","0","0","0","0","0","0","0","0","5","2","2","0","6"
"45","Elijah Mitchell (SF)","1","4","24","6.0","19","4.8","5","1.3","0","0","0","0","1","0","0","0","0","13","0","0","0","0"
"46","Derrick Gore (WAS)","1","2","23","11.5","22","11.0","1","0.5","0","0","0","0","1","1","0","0","0","23","0","0","0","0"
"47","Tank Bigsby (JAC)","1","9","21","2.3","8","0.9","13","1.4","2","1","-3","0","0","0","0","0","0","6","0","0","0","0"
"48","Emanuel Wilson (GB)","1","3","12","4.0","7","2.3","5","1.7","0","0","0","0","0","0","0","0","0","5","1","2","0","3"
"49","Tony Jones Jr. (ARI)","1","1","10","10.0","8","8.0","2","2.0","0","0","0","0","1","0","0","0","0","10","1","1","0","5"
"50","Clyde Edwards-Helaire (KC)","1","2","20","10.0","16","8.0","4","2.0","0","0","0","0","1","0","0","0","0","12","0","0","0","0"
"51","Rico Dowdle (DAL)","1","8","23","2.9","19","2.4","4","0.5","1","0","0","0","1","0","0","0","0","11","2","2","1","0"
"52","Trayveon Williams (CIN)","1","2","20","10.0","11","5.5","9","4.5","0","0","0","0","1","0","0","0","0","15","0","0","0","0"
"53","Chase Edmonds (TB)","1","4","8","2.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","3","1","1","0","0"
"54","Aaron Jones (GB)","1","4","14","3.5","7","1.8","7","1.8","0","0","0","0","0","0","0","0","0","9","1","2","0","0"
"55","Alec Ingold (MIA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","3","4","1","5"
"56","Israel Abanikanda (NYJ)","1","1","11","11.0","7","7.0","4","4.0","0","0","0","0","1","0","0","0","0","11","1","2","0","2"
"57","Kenneth Walker III (SEA)","1","4","18","4.5","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","6","1","1","0","0"
"58","Jerick McKinnon (KC)","1","1","7","7.0","5","5.0","2","2.0","0","0","0","0","0","0","0","0","0","7","2","3","0","2"
"59","Jaleel McLaughlin (DEN)","1","1","1","1.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","1","5","5","1","6"
"60","DeeJay Dallas (SEA)","1","1","4","4.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","4","1","1","0","6"
"61","Joshua Kelley (LAC)","1","6","13","2.2","3","0.5","10","1.7","0","1","-3","0","0","0","0","0","0","7","0","0","0","0"
"62","Dalvin Cook (NYJ)","1","2","13","6.5","8","4.0","5","2.5","0","0","0","0","1","0","0","0","0","10","0","1","0","0"
"63","Boston Scott (PHI)","1","2","8","4.0","3","1.5","5","2.5","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"64","Justice Hill (BAL)","1","1","1","1.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","1","1","1","0","2"
"65","Pierre Strong Jr. (CLE)","1","1","1","1.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","1","1","1","0","0"
"66","De'Von Achane (MIA)","1","1","1","1.0","0","0.0","1","1.0","0","0","0","0","0","0","0","0","0","1","1","1","0","1"
"67","Mike Boone (FA)","1","1","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"68","Kenneth Gainwell (PHI)","1","1","1","1.0","-1","-1.0","2","2.0","0","0","0","0","0","0","0","0","0","1","1","1","0","0"
"69","Ameer Abdullah (LV)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"70","Matt Breida (NYG)","1","3","-1","-0.3","-2","-0.7","1","0.3","0","1","-4","0","0","0","0","0","0","3","0","1","0","0"
"71","Craig Reynolds (DET)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"72","Ke'Shawn Vaughn (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"73","JaMycal Hasty (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"74","Alvin Kamara (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","Melvin Gordon III (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","Kenyan Drake (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","Kendre Miller (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","Nick Bawden (NYJ)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"79","Bryant Koback (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80","Trey Sermon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81","Zonovan Knight (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","Chris Brooks (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","Jakob Johnson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","Brandon Bolden (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","Cordarrelle Patterson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","Mohamed Ibrahim (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Jonathan Williams (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Tyler Goodson (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","James Robinson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","Henry Pearson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","Austin Walter (LV)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","La'Mical Perine (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","Jashaun Corbin (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","Jonathan Ward (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Alex Armah Jr. (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Kene Nwangwu (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Jeff Wilson Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Corey Clement (ARI)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Dwayne Washington (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Malik Davis (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Zach Evans (LAR)","1","1","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","Raheem Blackshear (CAR)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","Darrynton Evans (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Patrick Laird (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Jordan Mims (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","Tyrion Davis-Price (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","Jonathan Taylor (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","Hunter Luepke (DAL)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","Kyren Williams (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Emari Demercado (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Damien Harris (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Deon Jackson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","Zamir White (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","Antonio Gibson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","Patrick Taylor Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Anthony McFarland Jr. (PIT)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","Cam Akers (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","J.K. Dobbins (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","Khari Blasingame (CHI)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","Travis Homer (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","Godwin Igwebuike (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","Michael Carter (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","Nick Chubb (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","Patrick Ricard (BAL)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","Marlon Mack (ARI)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","Jamaal Williams (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","C.J. Ham (MIN)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","Ezekiel Elliott (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","Michael Burton (DEN)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Keith Smith (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","Rhamondre Stevenson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Chris Evans (CIN)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","Elijah Dotson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Tyler Allgeier (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","Chase Brown (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","Julius Chestnut (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Isaiah Spiller (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","Jordan Mason (SF)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Reggie Gilliam (BUF)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Zack Moss (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Rashaad Penny (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Dare Ogunbowale (HOU)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","Evan Hull (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Ronnie Rivers (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Dameon Pierce (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","Sean Tucker (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","Adam Prentice (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","Gary Brightwell (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","Jake Funk (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","Keaontay Ingram (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151","Bijan Robinson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","Eric Gray (NYG)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","Kyle Juszczyk (SF)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","Deuce Vaughn (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","Kevin Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
""
""
