"Rank","Player","G","ATT","YDS","Y/ATT","YBCON","YBCON/ATT","YACON","YACON/ATT","BRKTKL","TK LOSS","TK LOSS YDS","LNG TD","10+ YDS","20+ YDS","30+ YDS","40+ YDS","50+ YDS","LNG","REC","TGT","RZ TGT","YACON"
"27","James Cook (BUF)","1","14","67","4.8","44","3.1","23","1.6","0","1","-2","0","1","0","0","0","0","18","1","1","0","1"
"28","Kenneth Walker III (SEA)","1","8","66","8.3","57","7.1","9","1.1","0","0","0","0","1","1","1","1","0","45","1","2","0","4"
"29","Craig Reynolds (DET)","1","14","74","5.3","43","3.1","31","2.2","0","0","0","0","3","0","0","0","0","13","1","1","0","3"
"30","Zach Charbonnet (SEA)","1","5","53","10.6","27","5.4","26","5.2","1","1","-1","0","3","2","0","0","0","21","2","2","0","0"
"31","Tony Pollard (DAL)","1","12","53","4.4","33","2.8","20","1.7","0","1","-1","0","1","0","0","0","0","13","1","1","1","1"
"32","Justice Hill (BAL)","1","4","15","3.8","11","2.8","4","1.0","0","0","0","0","0","0","0","0","0","7","4","4","0","3"
"33","Najee Harris (PIT)","1","7","13","1.9","5","0.7","8","1.1","0","0","0","0","0","0","0","0","0","3","5","5","0","6"
"34","Chuba Hubbard (CAR)","1","15","28","1.9","10","0.7","18","1.2","2","3","-6","0","0","0","0","0","0","8","2","2","0","6"
"35","AJ Dillon (GB)","1","6","11","1.8","9","1.5","2","0.3","0","0","0","0","0","0","0","0","0","7","5","5","0","4"
"36","Rhamondre Stevenson (NE)","1","10","39","3.9","21","2.1","18","1.8","1","0","0","0","1","0","0","0","0","11","2","4","1","2"
"37","Dameon Pierce (HOU)","1","12","46","3.8","12","1.0","34","2.8","1","0","0","0","1","0","0","0","0","16","0","0","0","0"
"38","Aaron Jones (GB)","1","7","29","4.1","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","7","4","5","2","6"
"39","Devin Singletary (HOU)","1","10","30","3.0","6","0.6","24","2.4","4","1","-7","0","0","0","0","0","0","9","2","2","0","3"
"40","Antonio Gibson (WAS)","1","2","14","7.0","5","2.5","9","4.5","1","0","0","0","0","0","0","0","0","8","5","5","1","3"
"41","Jerome Ford (CLE)","1","9","37","4.1","28","3.1","9","1.0","0","1","-1","0","1","0","0","0","0","12","1","2","0","0"
"42","Jaleel McLaughlin (DEN)","1","4","33","8.3","25","6.3","8","2.0","1","0","0","0","1","0","0","0","0","13","2","2","1","0"
"43","Jaylen Warren (PIT)","1","5","19","3.8","11","2.2","8","1.6","0","0","0","0","0","0","0","0","0","8","4","5","0","9"
"44","Jamaal Williams (NO)","1","6","30","5.0","17","2.8","13","2.2","1","0","0","0","1","0","0","0","0","10","1","1","0","2"
"45","Jeff Wilson Jr. (MIA)","1","5","23","4.6","20","4.0","3","0.6","0","0","0","0","1","0","0","0","0","11","2","2","0","0"
"46","Isiah Pacheco (KC)","1","8","40","5.0","25","3.1","15","1.9","1","0","0","0","1","0","0","0","0","19","3","4","0","0"
"47","Tyjae Spears (TEN)","1","3","27","9.0","14","4.7","13","4.3","0","0","0","0","1","1","0","0","0","23","3","4","0","4"
"48","D'Onta Foreman (CHI)","1","9","34","3.8","22","2.4","12","1.3","0","0","0","0","1","0","0","0","0","12","1","2","0","0"
"49","Ezekiel Elliott (NE)","1","7","36","5.1","18","2.6","18","2.6","0","0","0","0","1","0","0","0","0","17","0","0","0","0"
"50","Alexander Mattison (MIN)","1","16","31","1.9","0","0.0","0","0.0","2","2","-8","0","1","0","0","0","0","10","1","1","1","0"
"51","Tyler Allgeier (ATL)","1","8","31","3.9","20","2.5","11","1.4","0","1","-2","0","0","0","0","0","0","9","0","0","0","0"
"52","Roschon Johnson (CHI)","1","6","21","3.5","14","2.3","7","1.2","0","0","0","0","1","0","0","0","0","11","3","4","1","2"
"53","Raheem Blackshear (CAR)","1","3","5","1.7","-1","-0.3","6","2.0","1","1","-1","0","0","0","0","0","0","6","2","2","0","11"
"54","Rico Dowdle (DAL)","1","5","18","3.6","8","1.6","10","2.0","0","0","0","0","0","0","0","0","0","7","2","2","0","5"
"55","Chase Edmonds (TB)","1","3","5","1.7","4","1.3","1","0.3","0","0","0","0","0","0","0","0","0","2","2","3","0","3"
"56","Joshua Kelley (LAC)","1","6","21","3.5","11","1.8","10","1.7","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"57","Samaje Perine (DEN)","1","1","5","5.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","5","2","3","0","2"
"58","Kendre Miller (NO)","1","3","10","3.3","7","2.3","3","1.0","0","0","0","0","0","0","0","0","0","7","1","1","0","0"
"59","Ameer Abdullah (LV)","1","1","7","7.0","5","5.0","2","2.0","0","0","0","0","0","0","0","0","0","7","1","1","0","1"
"60","Salvon Ahmed (MIA)","1","2","1","0.5","0","0.0","0","0.0","0","1","-1","0","0","0","0","0","0","2","4","4","2","16"
"61","Matt Breida (NYG)","1","5","13","2.6","7","1.4","6","1.2","0","0","0","0","0","0","0","0","0","6","1","1","0","2"
"62","Mike Boone (FA)","1","1","5","5.0","4","4.0","1","1.0","0","0","0","0","0","0","0","0","0","5","1","1","0","5"
"63","Keaontay Ingram (KC)","1","2","9","4.5","-3","-1.5","12","6.0","0","1","-5","0","1","0","0","0","0","14","1","1","0","3"
"64","Latavius Murray (BUF)","1","5","7","1.4","3","0.6","4","0.8","0","1","-1","0","0","0","0","0","0","5","1","1","0","3"
"65","Damien Williams (FA)","1","2","5","2.5","-1","-0.5","6","3.0","0","1","-2","0","0","0","0","0","0","7","1","1","0","2"
"66","D'Ernest Johnson (JAC)","1","2","8","4.0","3","1.5","5","2.5","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"67","Jerick McKinnon (KC)","1","2","-2","-1.0","0","0.0","0","0.0","0","1","-3","0","0","0","0","0","0","1","1","2","0","0"
"68","Isaiah Spiller (LAC)","1","3","3","1.0","0","0.0","3","1.0","0","0","0","0","0","0","0","0","0","2","1","1","0","1"
"69","Cordarrelle Patterson (ATL)","1","2","7","3.5","3","1.5","4","2.0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"70","Kenneth Gainwell (PHI)","1","2","-4","-2.0","0","0.0","0","0.0","0","1","-4","0","0","0","0","0","0","0","5","5","0","12"
"71","Trayveon Williams (CIN)","1","2","6","3.0","2","1.0","4","2.0","0","1","-1","0","0","0","0","0","0","7","0","0","0","0"
"72","Dalvin Cook (NYJ)","1","2","5","2.5","4","2.0","1","0.5","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"73","Alec Ingold (MIA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","2","0","0"
"74","Boston Scott (PHI)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","3"
"75","Clyde Edwards-Helaire (KC)","1","1","4","4.0","2","2.0","2","2.0","1","0","0","0","0","0","0","0","0","4","0","0","0","0"
"76","Michael Carter (ARI)","1","2","2","1.0","1","0.5","1","0.5","0","0","0","0","0","0","0","0","0","1","0","1","0","0"
"77","C.J. Ham (MIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"78","Elijah Mitchell (SF)","1","3","2","0.7","0","0.0","2","0.7","0","1","-4","0","0","0","0","0","0","5","0","1","1","0"
"79","Ke'Shawn Vaughn (NE)","1","1","1","1.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80","Chris Brooks (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81","Zonovan Knight (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","JaMycal Hasty (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","Trey Sermon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","Jakob Johnson (LV)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","Derrick Gore (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","Nick Bawden (NYJ)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Brandon Bolden (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Dwayne Washington (DEN)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","Alex Armah Jr. (WAS)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"90","Hunter Luepke (DAL)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"91","Tank Bigsby (JAC)","1","3","9","3.0","6","2.0","3","1.0","0","1","-1","0","0","0","0","0","0","9","0","0","0","0"
"92","Jonathan Williams (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","Tyler Goodson (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","James Robinson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Henry Pearson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Israel Abanikanda (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Austin Walter (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","La'Mical Perine (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Jashaun Corbin (NYG)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Jonathan Ward (TEN)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Bryant Koback (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","SaRodorick Thompson Jr. (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","Corey Clement (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Kene Nwangwu (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Mohamed Ibrahim (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","Ty Johnson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","Malik Davis (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","Zach Evans (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","Devine Ozigbo (FA)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Patrick Laird (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Jordan Mims (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Tyrion Davis-Price (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","Keaton Mitchell (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","Kyren Williams (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","Kenyan Drake (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Miles Sanders (CAR)","1","2","0","0.0","-4","-2.0","4","2.0","0","1","-4","0","0","0","0","0","0","4","0","0","0","0"
"117","Patrick Taylor Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","DeeJay Dallas (SEA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","Tony Jones Jr. (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","Ty Chandler (MIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","Anthony McFarland Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","J.K. Dobbins (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","Khari Blasingame (CHI)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"124","Travis Homer (CHI)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","David Montgomery (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","Deon Jackson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","Damien Harris (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","Godwin Igwebuike (PIT)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","Nick Chubb (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Patrick Ricard (BAL)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","James Conner (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Marlon Mack (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","Michael Burton (DEN)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Ty Montgomery II (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","Keith Smith (ATL)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","Zamir White (LV)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Khalil Herbert (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","Melvin Gordon III (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Dare Ogunbowale (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Emanuel Wilson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Elijah Dotson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Chase Brown (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","Julius Chestnut (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","De'Von Achane (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Jordan Mason (SF)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","Reggie Gilliam (BUF)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","Rashaad Penny (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","Evan Hull (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","Chris Evans (CIN)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","Ronnie Rivers (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151","Sean Tucker (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","Adam Prentice (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","Gary Brightwell (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","Jake Funk (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","Eric Gray (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","Kyle Juszczyk (SF)","1","2","0","0.0","0","0.0","0","0.0","0","1","-1","0","0","0","0","0","0","1","0","0","0","0"
"157","Chris Rodriguez Jr. (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","Deuce Vaughn (DAL)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","Kevin Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
""
""
