"Rank","Player","G","ATT","YDS","Y/ATT","YBCON","YBCON/ATT","YACON","YACON/ATT","BRKTKL","TK LOSS","TK LOSS YDS","LNG TD","10+ YDS","20+ YDS","30+ YDS","40+ YDS","50+ YDS","LNG","REC","TGT","RZ TGT","YACON"
"36","Josh Jacobs (LV)","1","9","-2","-0.2","-3","-0.3","1","0.1","0","3","-8","0","0","0","0","0","0","3","5","6","0","3"
"37","Tyler Allgeier (ATL)","1","16","48","3.0","16","1.0","32","2.0","0","2","-2","0","1","0","0","0","0","10","0","0","0","0"
"38","Miles Sanders (CAR)","1","14","43","3.1","22","1.6","21","1.5","0","1","-4","0","1","0","0","0","0","13","3","5","1","2"
"39","Najee Harris (PIT)","1","10","43","4.3","2","0.2","41","4.1","2","1","-3","0","2","1","0","0","0","21","1","3","0","0"
"40","Rico Dowdle (DAL)","1","7","26","3.7","15","2.1","11","1.6","0","1","-2","0","0","0","0","0","0","9","1","1","0","2"
"41","Roschon Johnson (CHI)","1","4","32","8.0","30","7.5","2","0.5","1","0","0","0","1","1","0","0","0","29","2","2","0","9"
"42","Travis Etienne Jr. (JAC)","1","12","40","3.3","30","2.5","10","0.8","2","0","0","0","0","0","0","0","0","9","2","3","0","0"
"43","Salvon Ahmed (MIA)","1","3","13","4.3","6","2.0","7","2.3","1","0","0","0","1","0","0","0","0","10","3","3","0","0"
"44","Boston Scott (PHI)","1","5","40","8.0","32","6.4","8","1.6","2","0","0","0","1","0","0","0","0","18","0","0","0","0"
"45","Joshua Kelley (LAC)","1","13","39","3.0","24","1.8","15","1.2","0","2","-4","0","1","0","0","0","0","15","0","1","0","0"
"46","Dameon Pierce (HOU)","1","15","31","2.1","13","0.9","18","1.2","1","3","-5","0","1","0","0","0","0","10","2","3","1","0"
"47","Deuce Vaughn (DAL)","1","3","16","5.3","14","4.7","2","0.7","0","0","0","0","1","0","0","0","0","13","3","3","0","0"
"48","Zach Charbonnet (SEA)","1","4","16","4.0","3","0.8","13","3.3","2","0","0","0","0","0","0","0","0","9","2","2","0","0"
"49","Jamaal Williams (NO)","1","9","29","3.2","14","1.6","15","1.7","1","1","-2","0","0","0","0","0","0","7","0","0","0","0"
"50","Samaje Perine (DEN)","1","1","4","4.0","0","0.0","4","4.0","0","0","0","0","0","0","0","0","0","4","3","4","1","13"
"51","Devin Singletary (HOU)","1","4","14","3.5","10","2.5","4","1.0","0","0","0","0","0","0","0","0","0","5","1","1","0","0"
"52","Jerick McKinnon (KC)","1","1","-2","-2.0","0","0.0","0","0.0","0","1","-2","0","0","0","0","0","0","0","3","3","0","0"
"53","Elijah Dotson (LAC)","1","4","6","1.5","3","0.8","3","0.8","0","0","0","0","0","0","0","0","0","2","2","2","0","2"
"54","Alexander Mattison (MIN)","1","8","28","3.5","0","0.0","0","0.0","0","1","-2","0","0","0","0","0","0","7","3","6","0","0"
"55","Clyde Edwards-Helaire (KC)","1","1","0","0.0","0","0.0","0","0.0","2","0","0","0","0","0","0","0","0","0","2","2","0","9"
"56","D'Ernest Johnson (JAC)","1","1","8","8.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","8","1","1","0","1"
"57","Rashaad Penny (PHI)","1","3","9","3.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","6","1","1","0","0"
"58","Ezekiel Elliott (NE)","1","5","13","2.6","0","0.0","0","0.0","0","1","-1","0","0","0","0","0","0","7","0","0","0","0"
"59","Chase Edmonds (TB)","1","2","12","6.0","10","5.0","2","1.0","0","1","-2","0","1","0","0","0","0","14","0","0","0","0"
"60","Michael Carter (ARI)","1","2","8","4.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","6","1","2","0","0"
"61","Ty Chandler (MIN)","1","1","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","2","2","0","4"
"62","De'Von Achane (MIA)","1","1","5","5.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","5","1","1","0","0"
"63","Breece Hall (NYJ)","1","4","9","2.3","0","0.0","0","0.0","0","2","-6","0","0","0","0","0","0","9","0","2","0","0"
"64","Sean Tucker (TB)","1","8","7","0.9","2","0.3","5","0.6","1","2","-6","0","0","0","0","0","0","7","0","0","0","0"
"65","Keaontay Ingram (KC)","1","2","6","3.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"66","Craig Reynolds (DET)","1","3","7","2.3","4","1.3","3","1.0","1","0","0","0","0","0","0","0","0","5","1","1","0","0"
"67","Ameer Abdullah (LV)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","3","0","1"
"68","Matt Breida (NYG)","1","1","5","5.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"69","Emari Demercado (ARI)","1","1","-2","-2.0","0","0.0","0","0.0","0","1","-2","0","0","0","0","0","0","0","2","2","0","0"
"70","Emanuel Wilson (GB)","1","3","5","1.7","2","0.7","3","1.0","0","1","-5","0","0","0","0","0","0","7","0","0","0","0"
"71","Dare Ogunbowale (HOU)","1","2","4","2.0","1","0.5","3","1.5","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"72","Ronnie Rivers (LAR)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"73","Trayveon Williams (CIN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","2","2","1","0"
"74","DeeJay Dallas (SEA)","1","1","3","3.0","1","1.0","2","2.0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"75","Isaiah Spiller (LAC)","1","1","3","3.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"76","Michael Burton (DEN)","1","1","3","3.0","0","0.0","3","3.0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"77","Reggie Gilliam (BUF)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"78","Zamir White (LV)","1","4","22","5.5","13","3.3","9","2.3","0","0","0","0","0","0","0","0","0","8","0","0","0","0"
"79","Chase Brown (CIN)","1","1","2","2.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"80","Patrick Taylor Jr. (GB)","1","1","1","1.0","0","0.0","1","1.0","0","0","0","0","0","0","0","0","0","1","0","1","0","0"
"81","Dalvin Cook (NYJ)","1","4","7","1.8","4","1.0","3","0.8","2","1","-2","0","0","0","0","0","0","6","1","1","0","0"
"82","Bryant Koback (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","JaMycal Hasty (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","Cordarrelle Patterson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","Jonathan Williams (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","Ke'Shawn Vaughn (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Jonathan Taylor (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Alvin Kamara (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","Tyler Goodson (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","Chris Brooks (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","Corey Clement (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","Derrick Gore (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","Darrynton Evans (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","James Robinson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","La'Mical Perine (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Kene Nwangwu (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Mohamed Ibrahim (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Ty Johnson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Alex Armah Jr. (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Kendre Miller (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Jonathan Ward (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","Jeff Wilson Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","Jashaun Corbin (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Dwayne Washington (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Tyrion Davis-Price (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","Malik Davis (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","Zach Evans (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","Austin Walter (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","Israel Abanikanda (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Raheem Blackshear (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Keaton Mitchell (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Henry Pearson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","Patrick Laird (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","Jordan Mims (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","Zonovan Knight (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Brandon Bolden (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","Trey Sermon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","Godwin Igwebuike (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","Anthony McFarland Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","Cam Akers (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","J.K. Dobbins (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","Khari Blasingame (CHI)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","Travis Homer (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","Alec Ingold (MIA)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","Patrick Ricard (BAL)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","Chris Evans (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","Aaron Jones (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","Austin Ekeler (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","Marlon Mack (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","D'Onta Foreman (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","C.J. Ham (MIN)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Ty Montgomery II (FA)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"133","Keith Smith (ATL)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Deon Jackson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","Elijah Mitchell (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","Jakob Johnson (LV)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Jordan Mason (SF)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","Nick Bawden (NYJ)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Royce Freeman (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Kareem Hunt (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Kenyan Drake (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Melvin Gordon III (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","Hunter Luepke (DAL)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Julius Chestnut (TEN)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Evan Hull (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","Tank Bigsby (JAC)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","Adam Prentice (NO)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","Kenneth Gainwell (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","Gary Brightwell (NYG)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","Jake Funk (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151","Eric Gray (NYG)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","Kyle Juszczyk (SF)","1","0","0","0.0","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","Chris Rodriguez Jr. (WAS)","1","0","0","nan","0","0.0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","Kevin Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
""
""
